rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,257324600,25.5,-625654850,-70.9,23902381780,25166,-58548,-69.9,2240698,787,2780,2025-10-20,2026-08-15 16:17:06
2,0,OLD,20228988,보스,2025-10-03,137742100,13.7,-251446600,-64.6,21909621800,14948,-24729,-62.3,2273117,763,2332,2025-10-20,2026-08-15 16:17:06
3,1,OLD,20243561,어쩔수가없다,2025-09-24,98882490,9.8,-156309080,-61.3,27318651530,10387,-15195,-59.4,2788319,718,1697,2025-10-20,2026-08-15 16:17:06
4,0,NEW,20258183,원 인 어 밀리언,2025-10-20,154150000,15.3,154150000,100,154150000,6166,6166,100,6166,35,74,2025-10-20,2026-08-15 16:17:06
5,-2,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,57040970,5.7,-250903320,-81.5,1423664040,5742,-24749,-81.2,139485,589,1361,2025-10-20,2026-08-15 16:17:06
6,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,51607750,5.1,-130695150,-71.7,4849287930,5006,-10781,-68.3,452827,503,892,2025-10-20,2026-08-15 16:17:06
7,20,OLD,20253852,퍼스트 라이드,2025-10-29,42102000,4.2,36130000,605,68932000,4678,4100,709.3,7218,30,30,2025-10-20,2026-08-15 16:17:06
8,-1,OLD,20256684,웨폰,2025-10-15,40383400,4.0,-64646510,-61.6,587113590,4071,-5955,-59.4,58499,482,757,2025-10-20,2026-08-15 16:17:06
9,-4,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,39237500,3.9,-137036170,-77.7,59114709190,3921,-13642,-77.7,5472499,443,649,2025-10-20,2026-08-15 16:17:06
10,0,OLD,20243864,연의 편지,2025-10-01,15369440,1.5,-36337220,-70.3,1968104230,1722,-3680,-68.1,208782,260,312,2025-10-20,2026-08-15 16:17:06
