rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,449898070,45.7,-49874150,-10,6542237790,48871,-4574,-8.6,689059,1234,4688,2025-11-18,2026-08-15 16:16:47
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,128001300,13.0,-10023920,-7.3,33604464350,13006,-1117,-7.9,3185778,661,1787,2025-11-18,2026-08-15 16:16:47
3,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,78238200,7.9,-8966140,-10.3,3837316200,8289,-918,-10,376385,597,1603,2025-11-18,2026-08-15 16:16:47
4,0,OLD,20253852,퍼스트 라이드,2025-10-29,69687300,7.1,7104080,11.4,6528982840,8103,981,13.8,706142,568,1223,2025-11-18,2026-08-15 16:16:47
5,3,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,23961320,2.4,4863080,25.5,60732234130,2578,590,29.7,5632146,278,327,2025-11-18,2026-08-15 16:16:47
6,-1,OLD,20257570,8번 출구,2025-10-22,19660820,2.0,-2375880,-10.8,4307073010,2324,-282,-10.8,438734,371,515,2025-11-18,2026-08-15 16:16:47
7,-1,OLD,20256320,부고니아,2025-11-05,22551400,2.3,2277800,11.2,653678250,2251,177,8.5,65526,250,317,2025-11-18,2026-08-15 16:16:47
8,-1,OLD,20247429,세계의 주인,2025-10-22,15826400,1.6,-3329300,-17.4,1083266750,1621,-450,-21.7,112252,187,245,2025-11-18,2026-08-15 16:16:47
9,0,OLD,20247693,위키드,2024-11-20,14566900,1.5,3112400,27.2,22502132470,1606,333,26.2,2280997,108,132,2025-11-18,2026-08-15 16:16:47
10,3,OLD,20257361,난징사진관,2025-11-05,12396600,1.3,5585220,82,260204680,1358,650,91.8,28800,86,90,2025-11-18,2026-08-15 16:16:47
