rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,908223980,57.7,-2033695780,-69.1,10396240850,98379,-209704,-68.1,1099468,1530,6494,2026-02-09,2026-08-11 11:44:11
2,0,OLD,20247457,신의악단,2025-12-31,126365090,8.0,-347352570,-73.3,10733002100,13546,-36476,-72.9,1129433,595,1299,2026-02-09,2026-08-11 11:44:11
3,0,OLD,20249255,만약에 우리,2025-12-31,119794060,7.6,-190015680,-61.3,24405780460,12057,-18068,-60,2496462,647,1470,2026-02-09,2026-08-11 11:44:11
4,0,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,106802570,6.8,-182646820,-63.1,1315409600,11513,-17080,-59.7,131993,405,785,2026-02-09,2026-08-11 11:44:11
5,0,OLD,20250878,노 머시: 90분,2026-02-04,52524140,3.3,-70936040,-57.5,650329050,5531,-6465,-53.9,66380,511,947,2026-02-09,2026-08-11 11:44:11
6,1,OLD,20256396,아바타: 불과 재,2025-12-17,36972650,2.3,-71174950,-65.8,78708517440,2942,-5498,-65.1,6727334,284,347,2026-02-09,2026-08-11 11:44:11
7,6,OLD,20252373,넘버원,2026-02-11,18009000,1.1,-25047600,-58.2,199207610,2001,-1613,-44.6,20089,13,13,2026-02-09,2026-08-11 11:44:11
8,8,OLD,20247690,시스터,2026-01-28,11040700,0.7,-2941600,-21,567713280,1639,-198,-10.8,67780,172,197,2026-02-09,2026-08-11 11:44:11
9,3,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,13721970,0.9,-24829130,-64.4,12763717169,1400,-2356,-62.7,1266896,98,137,2026-02-09,2026-08-11 11:44:11
10,9,OLD,20250686,하우스메이드,2026-01-28,12947500,0.8,-2262920,-14.9,602707420,1359,-102,-7,65225,186,216,2026-02-09,2026-08-11 11:44:11
