rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20255381,위키드: 포 굿,2025-11-19,1382849190,43.1,-338294180,-19.7,5596901580,133952,-30839,-18.7,537362,1674,6081,2025-11-23,2026-08-15 16:16:43
2,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,879385410,27.4,-125680380,-12.5,9661804230,90295,-12720,-12.3,1013285,974,3115,2025-11-23,2026-08-15 16:16:43
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,225631570,7.0,-53685900,-19.2,34506816950,22256,-5327,-19.3,3276276,678,1262,2025-11-23,2026-08-15 16:16:43
4,0,OLD,20257161,국보,2025-11-19,124703920,3.9,-20433490,-14.1,563486250,12792,-2116,-14.2,58330,521,804,2025-11-23,2026-08-15 16:16:43
5,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,82641000,2.6,-20420090,-19.8,4156547450,8584,-2062,-19.4,409628,395,578,2025-11-23,2026-08-15 16:16:43
6,0,OLD,20243405,나혼자 프린스,2025-11-19,73436100,2.3,-11303500,-13.3,324608950,7725,-1257,-14,35872,530,927,2025-11-23,2026-08-15 16:16:43
7,1,OLD,20247429,세계의 주인,2025-10-22,68370460,2.1,14408900,26.7,1243671910,6600,1271,23.9,128107,112,146,2025-11-23,2026-08-15 16:16:43
8,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,51019400,1.6,452150,0.9,60875252090,5249,64,1.2,5646781,179,206,2025-11-23,2026-08-15 16:16:43
9,-2,OLD,20253852,퍼스트 라이드,2025-10-29,43667000,1.4,-6812650,-13.5,6731930590,4603,-848,-15.6,729107,284,391,2025-11-23,2026-08-15 16:16:43
10,0,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,27513400,0.9,2363100,9.4,340656400,2881,250,9.5,36194,166,243,2025-11-23,2026-08-15 16:16:43
