rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,754608500,25.5,396018160,110.4,1727877200,70867,36646,107.1,166107,949,3692,2025-11-08,2026-08-15 16:16:53
2,1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,587890990,19.9,367121450,166.3,31088110260,55338,34526,165.9,2940410,790,2448,2025-11-08,2026-08-15 16:16:53
3,-1,OLD,20253852,퍼스트 라이드,2025-10-29,510257050,17.3,271676200,113.9,4942554160,52135,26251,101.4,535897,900,2863,2025-11-08,2026-08-15 16:16:53
4,0,OLD,20257570,8번 출구,2025-10-22,207855230,7.0,121687530,141.2,3729185700,20451,11875,138.5,380346,659,1271,2025-11-08,2026-08-15 16:16:53
5,0,OLD,20256320,부고니아,2025-11-05,89058770,3.0,25418270,39.9,313798740,8583,2202,34.5,32050,527,953,2025-11-08,2026-08-15 16:16:53
6,2,OLD,20090284,코렐라인,2009-05-21,82631600,2.8,51237100,163.2,3106062200,8170,5098,166,391475,215,422,2025-11-08,2026-08-15 16:16:53
7,4,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,81353010,2.8,55064810,209.5,60355069590,8157,5511,208.3,5593847,354,415,2025-11-08,2026-08-15 16:16:53
8,7,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,75576700,2.6,63925500,548.7,90971900,8053,6830,558.5,9692,222,405,2025-11-08,2026-08-15 16:16:53
9,0,OLD,20247693,위키드,2024-11-20,51132320,1.7,24047120,88.8,22316166870,5558,2599,87.8,2260642,162,376,2025-11-08,2026-08-15 16:16:53
10,-3,OLD,20247429,세계의 주인,2025-10-22,47883600,1.6,13168100,37.9,818910240,4750,1354,39.9,85434,214,286,2025-11-08,2026-08-15 16:16:53
