rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259946,모아나,2026-07-08,2016796640,37.5,1338847580,197.5,3814869510,180176,121359,206.3,346529,1449,6004,2026-07-11,2026-08-11 11:42:41
2,0,OLD,20242402,눈동자,2026-06-24,1215565510,22.6,659049450,118.4,12070226380,111498,60768,119.8,1181661,1026,3833,2026-07-11,2026-08-11 11:42:41
3,0,OLD,20259781,토이 스토리 5,2026-06-17,1126596760,20.9,744388230,194.8,25485559250,103545,67240,185.2,2481632,994,3128,2026-07-11,2026-08-11 11:42:41
4,0,OLD,20262902,다윗,2026-07-10,235651590,4.4,153659370,187.4,471038210,23132,15292,195.1,48766,649,1343,2026-07-11,2026-08-11 11:42:41
5,0,OLD,20252402,군체,2026-05-21,175498700,3.3,87705100,99.9,62152503080,15644,7807,99.6,5900780,517,777,2026-07-11,2026-08-11 11:42:41
6,1,OLD,20263530,마티 슈프림,2026-07-01,71051950,1.3,31381850,79.1,1031573460,5870,2344,66.5,97200,195,214,2026-07-11,2026-08-11 11:42:41
7,5,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,58551550,1.1,45328050,342.8,490319400,5580,4376,363.5,52270,199,347,2026-07-11,2026-08-11 11:42:41
8,0,NEW,20233219,호프,2026-07-15,76440000,1.4,76440000,100,84426000,5096,5096,100,5630,27,27,2026-07-11,2026-08-11 11:42:41
9,-3,OLD,20248252,와일드 씽,2026-06-03,42988250,0.8,9978700,30.2,12857820190,4813,1026,27.1,1329508,301,379,2026-07-11,2026-08-11 11:42:41
10,0,OLD,20263030,백룸,2026-05-27,42134300,0.8,20073400,91,12877470160,3479,1672,92.5,1206162,119,154,2026-07-11,2026-08-11 11:42:41
