rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,3376169460,56.9,1683152000,99.4,27043883710,299139,153342,105.2,2342595,2050,6465,2025-12-24,2026-08-15 16:14:14
2,0,OLD,20252432,주토피아 2,2025-11-26,1229918420,20.7,608566110,97.9,63553806190,131302,64933,97.8,6598736,1265,4336,2025-12-24,2026-08-15 16:14:14
3,0,NEW,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,613642160,10.3,613642160,100,639535160,63918,63918,100,66795,755,1855,2025-12-24,2026-08-15 16:14:14
4,0,NEW,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,372193470,6.3,372193470,100,483446500,39535,39535,100,49697,747,1652,2025-12-24,2026-08-15 16:14:14
5,-2,OLD,20249326,윗집 사람들,2025-12-03,54835900,0.9,-18753660,-25.5,5070477800,5806,-1881,-24.5,525001,194,244,2025-12-24,2026-08-15 16:14:14
6,-2,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,33567400,0.6,1840300,5.8,1280021500,4552,443,10.8,148251,256,282,2025-12-24,2026-08-15 16:14:14
7,0,NEW,20258621,척의 일생,2025-12-24,32445200,0.5,32445200,100,51241700,3524,3524,100,5127,167,193,2025-12-24,2026-08-15 16:14:14
8,0,OLD,20255381,위키드: 포 굿,2025-11-19,22079100,0.4,4067700,22.6,9744752690,2419,542,28.9,954438,47,56,2025-12-24,2026-08-15 16:14:14
9,0,NEW,20249255,만약에 우리,2025-12-31,23828900,0.4,23828900,100,116733900,2293,2293,100,12418,30,30,2025-12-24,2026-08-15 16:14:14
10,-1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,22714220,0.4,5951720,35.5,36015269500,2047,403,24.5,3426514,40,43,2025-12-24,2026-08-15 16:14:14
