rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253852,퍼스트 라이드,2025-10-29,230382360,29.2,-607881940,-72.5,3612270450,25178,-60815,-70.7,393981,1006,3450,2025-11-03,2026-08-15 16:16:57
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,160946980,20.4,-359641850,-69.1,29728033880,16125,-33884,-67.8,2810246,644,2284,2025-11-03,2026-08-15 16:16:57
3,0,OLD,20257570,8번 출구,2025-10-22,75332400,9.5,-247581050,-76.7,3238521970,7662,-24241,-76,330660,587,1240,2025-11-03,2026-08-15 16:16:57
4,0,OLD,20090284,코렐라인,2009-05-21,36373000,4.6,-117230100,-76.3,2913199900,3699,-11489,-75.6,372209,208,472,2025-11-03,2026-08-15 16:16:57
5,3,OLD,20247429,세계의 주인,2025-10-22,33111460,4.2,-34116590,-50.7,658782230,3454,-3150,-47.7,69081,286,413,2025-11-03,2026-08-15 16:16:57
6,1,OLD,20243561,어쩔수가없다,2025-09-24,26929720,3.4,-43751950,-61.9,28575681790,2866,-4406,-60.6,2922762,412,576,2025-11-03,2026-08-15 16:16:57
7,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,24136000,3.1,-101939270,-80.9,60186393330,2470,-9521,-79.4,5576746,359,455,2025-11-03,2026-08-15 16:16:57
8,2,OLD,20228988,보스,2025-10-03,19420000,2.5,-18763460,-49.1,23265512350,2158,-1738,-44.6,2422800,351,484,2025-11-03,2026-08-15 16:16:57
9,2,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,14138500,1.8,-21801800,-60.7,5524879300,1478,-2116,-58.9,519711,201,261,2025-11-03,2026-08-15 16:16:57
10,4,OLD,20225855,하얀 차를 탄 여자,2025-10-29,12384200,1.6,-17181400,-58.1,145309580,1329,-1723,-56.5,15816,306,395,2025-11-03,2026-08-15 16:16:57
