rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,5301151370,64.6,751526840,16.5,27498306160,537175,71921,15.5,2859778,1899,7804,2026-02-16,2026-08-15 16:06:04
2,0,OLD,20241266,휴민트,2026-02-11,1846543770,22.5,-237761600,-11.4,8892580980,182655,-21897,-10.7,886452,1290,5280,2026-02-16,2026-08-15 16:06:04
3,1,OLD,20247457,신의악단,2025-12-31,306602500,3.7,113824450,59,11772036270,30221,11405,60.6,1234963,434,623,2026-02-16,2026-08-15 16:06:04
4,-1,OLD,20252373,넘버원,2026-02-11,222429690,2.7,-35603030,-13.8,1338141900,22493,-3881,-14.7,139647,645,1131,2026-02-16,2026-08-15 16:06:04
5,1,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,75806800,0.9,8513700,12.7,1801853750,7568,787,11.6,182830,231,286,2026-02-16,2026-08-15 16:06:04
6,-1,OLD,20249255,만약에 우리,2025-12-31,79529640,1.0,-19664300,-19.8,25027838220,7451,-1998,-21.1,2556408,337,471,2026-02-16,2026-08-15 16:06:04
7,0,OLD,20250604,극장판 엉덩이 탐정: 스타 앤드 문,2026-02-07,39134200,0.5,-3410200,-8,328526200,4503,-750,-14.3,42043,226,353,2026-02-16,2026-08-15 16:06:04
8,0,OLD,20257823,폭풍의 언덕,2026-02-11,40592120,0.5,-8757430,-17.7,399646100,4022,-782,-16.3,39939,351,444,2026-02-16,2026-08-15 16:06:04
9,1,OLD,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,35494200,0.4,841500,2.4,142863600,3602,79,2.2,14809,224,298,2026-02-16,2026-08-15 16:06:04
10,-1,OLD,20250878,노 머시: 90분,2026-02-04,28276900,0.3,-5186450,-15.5,872272040,2913,-811,-21.8,90921,130,148,2026-02-16,2026-08-15 16:06:04
