rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,2250771510,43.2,1281591870,132.2,148838465450,225287,127126,129.5,15427423,1583,6890,2026-03-28,2026-08-11 11:43:42
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,1999768080,38.4,1133576750,130.9,11447756780,173558,102123,143,1003805,1350,4109,2026-03-28,2026-08-11 11:43:42
3,2,OLD,20256283,호퍼스,2026-03-04,196527000,3.8,144831060,280.2,6790407100,19928,14663,278.5,688854,583,1016,2026-03-28,2026-08-11 11:43:42
4,-1,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,178099600,3.4,-3894300,-2.1,405572500,17249,-108,-0.6,38071,252,621,2026-03-28,2026-08-11 11:43:42
5,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,90784300,1.7,6747200,8,61710966450,7564,1205,18.9,5726635,25,51,2026-03-28,2026-08-11 11:43:42
6,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,85136720,1.6,41083720,93.3,10546985980,7200,3606,100.3,1013302,169,269,2026-03-28,2026-08-11 11:43:42
7,0,NEW,20262179,펫 트레인,2026-03-28,44201500,0.8,44201500,100,45601500,6012,6012,100,6212,182,324,2026-03-28,2026-08-11 11:43:42
8,-1,OLD,20257521,프로텍터,2026-03-25,30367200,0.6,4584300,17.8,132110760,3419,407,13.5,15979,334,427,2026-03-28,2026-08-11 11:43:42
9,5,OLD,20262291,뮤지컬 장수탕 선녀님,2026-03-26,25885500,0.5,19349500,296,48220080,2622,1948,289,4905,134,197,2026-03-28,2026-08-11 11:43:42
10,0,NEW,20254121,살목지,2026-04-08,30277900,0.6,30277900,100,58569900,2524,2524,100,5458,80,80,2026-03-28,2026-08-11 11:43:42
