rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1461726280,51.3,459572370,45.9,136022887170,147734,40550,37.8,14101087,1607,6633,2026-03-20,2026-08-15 16:05:02
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,951209620,33.4,337646610,55,2445844660,79303,26076,49,210584,1337,4166,2026-03-20,2026-08-15 16:05:02
3,1,OLD,20256283,호퍼스,2026-03-04,83407400,2.9,38622860,86.2,5613880290,8278,3657,79.1,565926,482,734,2026-03-20,2026-08-15 16:05:02
4,17,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,87469500,3.1,84304100,2663.3,10030091660,6712,6463,2595.6,969475,60,130,2026-03-20,2026-08-15 16:05:02
5,-2,OLD,20241575,메소드연기,2026-03-18,59225120,2.1,-1318780,-2.2,228504860,6511,-480,-6.9,25358,514,731,2026-03-20,2026-08-15 16:05:02
6,0,OLD,20232662,삼악도,2026-03-11,28542000,1.0,7292900,34.3,679755200,3011,468,18.4,73722,196,286,2026-03-20,2026-08-15 16:05:02
7,-2,OLD,20261804,폭탄,2026-03-18,22589900,0.8,640800,2.9,80263100,2918,-276,-8.6,11267,185,309,2026-03-20,2026-08-15 16:05:02
8,-1,OLD,20060033,오만과 편견,2006-03-24,14219900,0.5,1105300,8.4,5730169200,1290,5,0.4,904168,90,131,2026-03-20,2026-08-15 16:05:02
9,-1,OLD,20261437,녹나무의 파수꾼,2026-03-18,9758420,0.3,-635980,-6.1,34560980,1044,-76,-6.8,3712,281,381,2026-03-20,2026-08-15 16:05:02
10,0,OLD,19950084,쇼생크 탈출,1995-02-04,10877200,0.4,2584100,31.2,528481786,987,173,21.3,60578,52,68,2026-03-20,2026-08-15 16:05:02
