rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20250654,오디세이,2026-08-05,3773930780,59.1,1154693020,44.1,34970232550,329049,94220,40.1,3179790,1876,5485,2026-08-14,2026-08-15 15:56:48
2,0,OLD,20262770,스파이더맨: 브랜드 뉴 데이,2026-07-29,1649304980,25.8,420989090,34.3,69457890260,154950,33484,27.6,6666489,1380,4175,2026-08-14,2026-08-15 15:56:48
3,0,OLD,20264635,명탐정 코난: 하이웨이의 타천사,2026-08-12,296085500,4.6,-21065670,-6.6,1361465710,28804,-3911,-12,138311,752,1498,2026-08-14,2026-08-15 15:56:48
4,0,OLD,20255484,오케이 마담2,2026-08-12,246894300,3.9,870800,0.4,973534660,26242,-1812,-6.5,109228,844,2160,2026-08-14,2026-08-15 15:56:48
5,0,OLD,20262381,사랑의 하츄핑: 고래보석의 전설,2026-08-05,134219450,2.1,27344910,25.6,4819440760,14427,2224,18.2,514026,582,790,2026-08-14,2026-08-15 15:56:48
6,0,OLD,20233219,호프,2026-07-15,96355870,1.5,27075150,39.1,47620374740,9171,2421,35.9,4446024,324,480,2026-08-14,2026-08-15 15:56:48
7,0,OLD,20262945,퍼피 구조대: 더 다이노 무비,2026-08-13,32858950,0.5,-6398950,-16.3,115269850,3507,-733,-17.3,11493,274,296,2026-08-14,2026-08-15 15:56:48
8,1,OLD,20264148,어떻게 해야 했을까?,2026-07-29,25341900,0.4,2885950,12.9,621513250,2465,127,5.4,62278,56,104,2026-08-14,2026-08-15 15:56:48
9,3,OLD,20185485,보헤미안 랩소디,2018-10-31,23478750,0.4,14149100,151.7,86325852635,2111,1203,132.5,9952635,60,166,2026-08-14,2026-08-15 15:56:48
10,1,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,11059550,0.2,2994600,37.1,7664511470,1460,385,35.8,771939,39,39,2026-08-14,2026-08-15 15:56:48
