rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20228988,보스,2025-10-03,2016991940,30.1,-278229750,-12.1,4361086130,208854,-30033,-12.6,453010,1167,5375,2025-10-04,2026-08-15 16:17:54
2,0,OLD,20243561,어쩔수가없다,2025-09-24,1465641670,21.9,-320616510,-17.9,16871761570,146996,-31350,-17.6,1724813,1149,3814,2025-10-04,2026-08-15 16:17:54
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,1308095290,19.5,-204698230,-13.5,10474122590,119179,-19148,-13.8,983648,919,2994,2025-10-04,2026-08-15 16:17:54
4,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,508407310,7.6,76990900,17.8,55858368200,47557,6084,14.7,5152730,624,887,2025-10-04,2026-08-15 16:17:54
5,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,334054180,5.0,25805830,8.4,1135540260,30118,2439,8.8,103522,563,784,2025-10-04,2026-08-15 16:17:54
6,-1,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,186228100,2.8,-84702100,-31.3,1195205700,22083,-10243,-31.7,134571,381,759,2025-10-04,2026-08-15 16:17:54
7,0,OLD,20243864,연의 편지,2025-10-01,170025670,2.5,-31152980,-15.5,730001620,17519,-3708,-17.5,78261,552,921,2025-10-04,2026-08-15 16:17:54
8,1,OLD,20242964,얼굴,2025-09-11,139855770,2.1,-26219070,-15.8,10162279300,14142,-2743,-16.2,990056,488,652,2025-10-04,2026-08-15 16:17:54
9,-1,OLD,20257208,개비의 매직하우스 극장판,2025-10-03,107027400,1.6,-69061690,-39.2,388130490,11641,-7093,-37.9,40901,434,556,2025-10-04,2026-08-15 16:17:54
10,1,OLD,20254501,F1 더 무비,2025-06-25,29508880,0.4,-2681990,-8.3,54552110940,4219,-352,-7.7,5164084,133,144,2025-10-04,2026-08-15 16:17:54
