rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,753238870,27.4,-424050790,-36,27108936820,70211,-38662,-35.5,2550201,899,3477,2025-10-26,2026-08-15 16:17:02
2,0,OLD,20257570,8번 출구,2025-10-22,542884630,19.7,-46337040,-7.9,1826453250,53355,-4178,-7.3,186103,764,2691,2025-10-26,2026-08-15 16:17:02
3,0,OLD,20090284,코렐라인,2009-05-21,241483800,8.8,-4038700,-1.6,2231817000,23744,-473,-2,302338,316,948,2025-10-26,2026-08-15 16:17:02
4,0,OLD,20228988,보스,2025-10-03,190446860,6.9,-32542040,-14.6,22876266000,19345,-3287,-14.5,2378442,736,1959,2025-10-26,2026-08-15 16:17:02
5,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,184720270,6.7,-19225750,-9.4,59714123440,17071,-1440,-7.8,5530221,499,739,2025-10-26,2026-08-15 16:17:02
6,-1,OLD,20243561,어쩔수가없다,2025-09-24,157223190,5.7,-34035410,-17.8,28082355770,16190,-2912,-15.2,2868973,714,1544,2025-10-26,2026-08-15 16:17:02
7,0,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,126841160,4.6,-19564960,-13.4,1928846380,12767,-1894,-12.9,192482,617,1186,2025-10-26,2026-08-15 16:17:02
8,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,91406320,3.3,-25153680,-21.6,5275820540,8517,-1970,-18.8,493848,447,638,2025-10-26,2026-08-15 16:17:02
9,0,OLD,20247429,세계의 주인,2025-10-22,82074150,3.0,1452450,1.8,287527080,8274,131,1.6,30724,357,457,2025-10-26,2026-08-15 16:17:02
10,1,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,30060200,1.1,4844200,19.2,2442418700,3192,508,18.9,276229,181,263,2025-10-26,2026-08-15 16:17:02
