rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,8012476100,83.5,1539906600,23.8,81755370190,817182,161463,24.6,8484362,2170,9709,2026-03-01,2026-08-15 16:05:51
2,0,OLD,20241266,휴민트,2026-02-11,568576780,5.9,55856810,10.9,18386866360,54656,6697,14,1822166,784,1786,2026-03-01,2026-08-15 16:05:51
3,0,NEW,20256283,호퍼스,2026-03-04,233985250,2.4,233985250,100,244596250,22185,22185,100,22996,536,1172,2026-03-01,2026-08-15 16:05:51
4,0,OLD,20247457,신의악단,2025-12-31,99348800,1.0,13406500,15.6,13272328510,10536,1255,13.5,1391738,327,376,2026-03-01,2026-08-15 16:05:51
5,-2,OLD,20259583,초속 5센티미터,2026-02-25,101729040,1.1,-21874990,-17.7,560026290,10031,-2208,-18,59587,503,777,2026-03-01,2026-08-15 16:05:51
6,0,OLD,20257744,28년 후: 뼈의 사원,2026-02-27,79966140,0.8,-2668170,-3.2,231060930,7500,-164,-2.1,21565,417,619,2026-03-01,2026-08-15 16:05:51
7,-2,OLD,20261181,너자 2,2026-02-25,72372600,0.8,-1589700,-2.1,314269800,7249,-732,-9.2,34848,242,398,2026-03-01,2026-08-15 16:05:51
8,0,OLD,20250365,햄넷,2026-02-25,43366570,0.5,-991310,-2.2,243287010,4346,-220,-4.8,25816,309,354,2026-03-01,2026-08-15 16:05:51
9,1,OLD,20252373,넘버원,2026-02-11,40535300,0.4,8547780,26.7,2570700280,4180,779,22.9,268787,185,223,2026-03-01,2026-08-15 16:05:51
10,-1,OLD,20261208,귀신 부르는 앱: 영,2026-02-18,39516800,0.4,-4172700,-9.6,882178800,3921,-375,-8.7,87706,136,177,2026-03-01,2026-08-15 16:05:51
