rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20228988,보스,2025-10-03,868826090,24.2,-789801440,-47.6,17572873770,91069,-83198,-47.7,1820466,1194,5173,2025-10-10,2026-08-15 16:17:51
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,959953180,26.7,-223433760,-18.9,17158741900,90439,-21701,-19.4,1602927,808,2593,2025-10-10,2026-08-15 16:17:51
3,0,OLD,20243561,어쩔수가없다,2025-09-24,548021450,15.2,-432798670,-44.1,24520058080,56344,-44776,-44.3,2500725,1003,3138,2025-10-10,2026-08-15 16:17:51
4,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,210135490,5.8,-97487320,-31.7,3260621460,20781,-9800,-32,304409,588,914,2025-10-10,2026-08-15 16:17:51
5,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,198403330,5.5,-88600060,-30.9,57864286410,19709,-9243,-31.9,5347775,543,762,2025-10-10,2026-08-15 16:17:51
6,-2,OLD,20254021,트론: 아레스,2025-10-08,185045220,5.1,-157521530,-46,1146974180,16334,-14757,-47.5,103729,689,1636,2025-10-10,2026-08-15 16:17:51
7,0,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,88445200,2.5,-60038000,-40.4,2020672000,10083,-6529,-39.3,227427,280,469,2025-10-10,2026-08-15 16:17:51
8,0,OLD,20243864,연의 편지,2025-10-01,88182530,2.5,-44405510,-33.5,1498022980,9324,-4738,-33.7,158736,398,479,2025-10-10,2026-08-15 16:17:51
9,0,OLD,20257208,개비의 매직하우스 극장판,2025-10-03,56012250,1.6,-22277930,-28.5,832333790,6107,-2429,-28.5,89068,318,381,2025-10-10,2026-08-15 16:17:51
10,0,OLD,20249641,나쁜계집애: 달려라 하니,2025-10-07,42558620,1.2,-32062060,-43,347876210,4802,-3578,-42.7,39084,422,543,2025-10-10,2026-08-15 16:17:51
