rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,1296316620,33.4,-530365440,-29,7974880510,141462,-45059,-24.2,827399,1487,5546,2026-05-04,2026-08-15 16:01:08
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,959650750,24.7,-533755620,-35.7,8183868290,98410,-46679,-32.2,834429,1252,4778,2026-05-04,2026-08-15 16:01:08
3,0,OLD,20254121,살목지,2026-04-08,892403820,23.0,-373528870,-29.5,27932373320,91937,-31765,-25.7,2727962,1216,3695,2026-05-04,2026-08-15 16:01:08
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,293826210,7.6,-76246370,-20.6,30284585660,26249,-5271,-16.7,2675834,522,755,2026-05-04,2026-08-15 16:01:08
5,0,OLD,20240532,짱구,2026-04-22,149130540,3.8,-103826230,-41,3047291360,15623,-9500,-37.8,314124,497,797,2026-05-04,2026-08-15 16:01:08
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,99629370,2.6,-46160960,-31.7,162080052450,10724,-3995,-27.1,16790224,325,437,2026-05-04,2026-08-15 16:01:08
7,0,OLD,20262685,란 12.3,2026-04-22,64661800,1.7,-58103360,-47.3,2062048500,6817,-5578,-45,205915,330,430,2026-05-04,2026-08-15 16:01:08
8,0,OLD,20247648,내 이름은,2026-04-15,21690300,0.6,-13577960,-38.5,1735007580,2220,-1681,-43.1,194193,146,185,2026-05-04,2026-08-15 16:01:08
9,0,OLD,20263327,사랑의 하츄핑 특별판,2026-05-01,13780700,0.4,-9847060,-41.7,86000460,1496,-975,-39.5,9039,213,237,2026-05-04,2026-08-15 16:01:08
10,1,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,13365900,0.3,-5540400,-29.3,446921150,1436,-330,-18.7,34545,85,96,2026-05-04,2026-08-15 16:01:08
