rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,660357570,37.8,308475890,87.7,15536522810,58078,26192,82.1,1364547,1305,3459,2026-04-03,2026-08-11 11:43:39
2,-1,OLD,20242837,왕과 사는 남자,2026-02-04,514559310,29.4,146984100,40,153142680590,52071,12768,32.5,15873461,1370,4922,2026-04-03,2026-08-11 11:43:39
3,0,OLD,20192680,끝장수사,2026-04-02,109757100,6.3,-13586500,-11,239031700,11763,-2194,-15.7,26380,643,1440,2026-04-03,2026-08-11 11:43:39
4,0,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,76935700,4.4,27192930,54.7,248267820,7267,2010,38.2,25491,557,1102,2026-04-03,2026-08-11 11:43:39
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,85049800,4.9,26574300,45.4,62102570650,5903,1533,35.1,5756531,90,264,2026-04-03,2026-08-11 11:43:39
6,0,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,33057350,1.9,591050,1.8,712624100,3166,-149,-4.5,68370,187,306,2026-04-03,2026-08-11 11:43:39
7,1,OLD,20256283,호퍼스,2026-03-04,16469000,0.9,4380300,36.2,7074926410,1639,373,29.5,717577,212,236,2026-04-03,2026-08-11 11:43:39
8,-1,OLD,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,36023500,2.1,-43384000,-54.6,115431000,1441,-1737,-54.7,4619,56,76,2026-04-03,2026-08-11 11:43:39
9,2,OLD,20173226,패왕별희 디 오리지널,2017-03-30,16095100,0.9,4505000,38.9,1464163158,1358,335,32.7,158989,48,57,2026-04-03,2026-08-11 11:43:39
10,5,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,14174100,0.8,5550100,64.4,10685442670,1110,386,53.3,1025105,51,96,2026-04-03,2026-08-11 11:43:39
