rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,627097930,44.9,2344870,0.4,10330519630,59813,435,0.7,991572,1441,5569,2026-06-23,2026-08-11 11:42:51
2,0,OLD,20252402,군체,2026-05-21,235565980,16.9,-20632970,-8.1,58813040110,23250,-2009,-8,5575998,885,2654,2026-06-23,2026-08-11 11:42:51
3,0,OLD,20248252,와일드 씽,2026-06-03,167352420,12.0,12281850,7.9,11006787530,17890,1776,11,1134547,760,2225,2026-06-23,2026-08-11 11:42:51
4,0,OLD,20263030,백룸,2026-05-27,113216720,8.1,-8223280,-6.8,11818317680,10439,-838,-7.4,1108462,503,937,2026-06-23,2026-08-11 11:42:51
5,0,OLD,20250655,디스클로저 데이,2026-06-10,33762550,2.4,7263070,27.4,2687162130,3424,766,28.8,249334,435,582,2026-06-23,2026-08-11 11:42:51
6,0,OLD,20248484,신사: 악귀의 속삭임,2026-06-17,20667950,1.5,-2455600,-10.6,389688900,2232,-100,-4.3,37982,201,323,2026-06-23,2026-08-11 11:42:51
7,2,OLD,20259626,마이클,2026-05-13,21471980,1.5,2087300,10.8,17770967800,2093,218,11.6,1615842,217,281,2026-06-23,2026-08-11 11:42:51
8,0,OLD,20149629,비긴 어게인,2014-08-13,22744350,1.6,192450,0.9,29815718071,2052,27,1.3,3733473,117,208,2026-06-23,2026-08-11 11:42:51
9,-2,OLD,20261766,상자 속의 양,2026-06-10,16686300,1.2,-2077000,-11.1,615293700,1931,-227,-10.5,67801,213,251,2026-06-23,2026-08-11 11:42:51
10,0,OLD,19960126,비포 선라이즈,1996-03-30,14042700,1.0,2181300,18.4,906123706,1295,160,14.1,101165,98,128,2026-06-23,2026-08-11 11:42:51
