rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1934801520,73.2,-483093390,-20,64512242670,204929,-104643,-33.8,6733402,1803,7335,2026-02-26,2026-08-11 11:44:01
2,0,OLD,20241266,휴민트,2026-02-11,214542270,8.1,-98105440,-31.4,17080100090,21909,-15983,-42.2,1697546,786,2269,2026-02-26,2026-08-11 11:44:01
3,0,OLD,20259583,초속 5센티미터,2026-02-25,87546700,3.3,-56590900,-39.3,243371200,9236,-8711,-48.5,28256,515,1143,2026-02-26,2026-08-11 11:44:01
4,0,OLD,20261181,너자 2,2026-02-25,45165600,1.7,-8657000,-16.1,134209200,5841,-1095,-15.8,15980,263,565,2026-02-26,2026-08-11 11:44:01
5,1,OLD,20247457,신의악단,2025-12-31,42542900,1.6,2579200,6.5,13047378710,4584,-321,-6.5,1367715,363,464,2026-02-26,2026-08-11 11:44:01
6,1,OLD,20252373,넘버원,2026-02-11,34227570,1.3,1137270,3.4,2468268120,3929,-174,-4.2,257811,288,366,2026-02-26,2026-08-11 11:44:01
7,1,OLD,20261208,귀신 부르는 앱: 영,2026-02-18,32381900,1.2,2090900,6.9,771232100,3460,-287,-7.7,76694,180,244,2026-02-26,2026-08-11 11:44:01
8,0,NEW,20261450,슬라이드 스트럼 뮤트,2026-02-26,26484000,1.0,26484000,100,32724000,3119,3119,100,3899,117,126,2026-02-26,2026-08-11 11:44:01
9,-4,OLD,20250365,햄넷,2026-02-25,28026520,1.1,-15613940,-35.8,128037300,3031,-2602,-46.2,14152,352,457,2026-02-26,2026-08-11 11:44:01
10,-1,OLD,20250428,센티멘탈 밸류,2026-02-18,19168400,0.7,-8110100,-29.7,296785010,2130,-1428,-40.1,30842,97,107,2026-02-26,2026-08-11 11:44:01
