rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,878997090,55.8,-29226890,-3.2,11275237940,95582,-2797,-2.8,1195050,1536,6557,2026-02-10,2026-08-11 11:44:10
2,0,OLD,20247457,신의악단,2025-12-31,124291650,7.9,-2073440,-1.6,10857293750,13519,-27,-0.2,1142952,597,1295,2026-02-10,2026-08-11 11:44:10
3,0,OLD,20249255,만약에 우리,2025-12-31,117464500,7.5,-2329560,-1.9,24523244960,11804,-253,-2.1,2508266,646,1462,2026-02-10,2026-08-11 11:44:10
4,0,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,99976790,6.3,-6825780,-6.4,1415386390,10705,-808,-7,142698,411,793,2026-02-10,2026-08-11 11:44:10
5,0,OLD,20250878,노 머시: 90분,2026-02-04,60917400,3.9,8393260,16,711246450,6689,1158,20.9,73069,540,989,2026-02-10,2026-08-11 11:44:10
6,0,OLD,20256396,아바타: 불과 재,2025-12-17,47725480,3.0,10752830,29.1,78756242920,3692,750,25.5,6731026,296,361,2026-02-10,2026-08-11 11:44:10
7,3,OLD,20250686,하우스메이드,2026-01-28,19306600,1.2,6359100,49.1,622014020,2104,745,54.8,67329,194,232,2026-02-10,2026-08-11 11:44:10
8,1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,16536600,1.1,2814630,20.5,12780253769,1664,264,18.9,1268560,93,132,2026-02-10,2026-08-11 11:44:10
9,3,OLD,20252432,주토피아 2,2025-11-26,12213400,0.8,1825300,17.6,82693338890,1413,275,24.2,8592191,109,124,2026-02-10,2026-08-11 11:44:10
10,-2,OLD,20247690,시스터,2026-01-28,8892500,0.6,-2148200,-19.5,576605780,1296,-343,-20.9,69076,147,168,2026-02-10,2026-08-11 11:44:10
