rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,506532920,27.2,-15454530,-3,11712464690,52687,-1143,-2.1,1207535,964,3425,2026-01-14,2026-08-15 16:12:52
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,333264860,17.9,-66482620,-16.6,71812786090,28380,-4441,-13.5,6176243,1064,2391,2026-01-14,2026-08-15 16:12:52
3,33,OLD,20250188,하트맨,2026-01-14,239362550,12.9,237386550,12013.5,306854850,26685,26533,17455.9,33187,839,2941,2026-01-14,2026-08-15 16:12:52
4,0,NEW,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,203862930,11.0,203862930,100,282962790,23430,23430,100,31235,597,1033,2026-01-14,2026-08-15 16:12:52
5,-2,OLD,20247457,신의악단,2025-12-31,117214550,6.3,-34450210,-22.7,2880589040,12554,-3494,-21.8,305144,524,970,2026-01-14,2026-08-15 16:12:52
6,-2,OLD,20252432,주토피아 2,2025-11-26,114125890,6.1,-24656570,-17.8,80404144160,12275,-2604,-17.5,8355797,647,1199,2026-01-14,2026-08-15 16:12:52
7,-2,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,53802800,2.9,-31996820,-37.3,7765794580,5605,-3369,-37.5,802645,379,575,2026-01-14,2026-08-15 16:12:52
8,0,NEW,20228555,더 퍼스트 슬램덩크,2023-01-04,72258800,3.9,72258800,100,51383527405,5290,5290,100,4908867,57,147,2026-01-14,2026-08-15 16:12:52
9,0,NEW,20250438,끝이 없는 스칼렛,2026-01-14,26838200,1.4,26838200,100,26838200,3762,3762,100,3762,165,322,2026-01-14,2026-08-15 16:12:52
10,0,NEW,20246546,보이,2026-01-14,22110920,1.2,22110920,100,35452920,2765,2765,100,4166,145,193,2026-01-14,2026-08-15 16:12:52
