rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,484400580,31.6,-229699510,-32.2,11529020300,47610,-27596,-36.7,1114388,1193,4022,2026-06-25,2026-08-15 15:58:05
2,0,OLD,20242402,눈동자,2026-06-24,330394050,21.6,10333180,3.2,683979920,33866,-1072,-3.1,72277,764,2518,2026-06-25,2026-08-15 15:58:05
3,1,OLD,20252402,군체,2026-05-21,174642340,11.4,-59636620,-25.5,59222080410,17300,-7327,-29.8,5617942,677,1715,2026-06-25,2026-08-15 15:58:05
4,-2,OLD,20250489,슈퍼걸,2026-06-24,145238890,9.5,-205278670,-58.6,508476450,14329,-20609,-59,50083,830,2476,2026-06-25,2026-08-15 15:58:05
5,0,OLD,20248252,와일드 씽,2026-06-03,114056150,7.5,-61957000,-35.2,11296856830,12409,-7009,-36.1,1166374,607,1400,2026-06-25,2026-08-15 15:58:05
6,0,OLD,20263030,백룸,2026-05-27,69389540,4.5,-16701110,-19.4,11973797870,6360,-2248,-26.1,1123430,340,499,2026-06-25,2026-08-15 15:58:05
7,0,NEW,20263948,에픽: 엘비스 프레슬리 콘서트,2026-07-01,34426000,2.2,34426000,100,69937000,4918,4918,100,9991,25,25,2026-06-25,2026-08-15 15:58:05
8,0,OLD,20258945,너만 보이는 날,2026-06-24,16757050,1.1,-12594750,-42.9,76491850,1927,-1410,-42.3,8631,144,183,2026-06-25,2026-08-15 15:58:05
9,3,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,10605250,0.7,1799400,20.4,873734950,1552,248,19,81338,39,42,2026-06-25,2026-08-15 15:58:05
10,-3,OLD,20261524,짝사랑 세계,2026-06-24,11259390,0.7,-13859590,-55.2,40266370,1495,-2067,-58,5489,135,226,2026-06-25,2026-08-15 15:58:05
