rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259946,모아나,2026-07-08,1824374270,37.6,-192422370,-9.5,5639243780,164927,-15249,-8.5,511456,1435,5749,2026-07-12,2026-08-11 11:42:41
2,1,OLD,20259781,토이 스토리 5,2026-06-17,1060338000,21.8,-66258760,-5.9,26545897250,98662,-4883,-4.7,2580294,1012,3094,2026-07-12,2026-08-11 11:42:41
3,-1,OLD,20242402,눈동자,2026-06-24,1039009150,21.4,-176556360,-14.5,13109235530,95577,-15921,-14.3,1277238,1035,3626,2026-07-12,2026-08-11 11:42:41
4,0,OLD,20262902,다윗,2026-07-10,269567020,5.6,33915430,14.4,740605230,26703,3571,15.4,75469,669,1249,2026-07-12,2026-08-11 11:42:41
5,0,OLD,20252402,군체,2026-05-21,150602370,3.1,-24896330,-14.2,62303105450,13527,-2117,-13.5,5914307,501,736,2026-07-12,2026-08-11 11:42:41
6,2,OLD,20233219,호프,2026-07-15,75750000,1.6,-690000,-0.9,160176000,5050,-46,-0.9,10680,27,27,2026-07-12,2026-08-11 11:42:41
7,-1,OLD,20263530,마티 슈프림,2026-07-01,54726100,1.1,-16325850,-23,1086299560,4890,-980,-16.7,102090,187,209,2026-07-12,2026-08-11 11:42:41
8,-1,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,51602950,1.1,-6948600,-11.9,541922350,4880,-700,-12.5,57150,188,323,2026-07-12,2026-08-11 11:42:41
9,0,OLD,20248252,와일드 씽,2026-06-03,32698100,0.7,-10290150,-23.9,12890518290,3721,-1092,-22.7,1333229,269,329,2026-07-12,2026-08-11 11:42:41
10,0,OLD,20263030,백룸,2026-05-27,34311950,0.7,-7822350,-18.6,12911782110,2901,-578,-16.6,1209063,111,148,2026-07-12,2026-08-11 11:42:41
