rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,521987450,34.7,-8047280,-1.5,11205931770,53830,-771,-1.4,1154848,968,3476,2026-01-13,2026-08-15 16:12:53
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,399747480,26.6,-32988030,-7.6,71479521230,32821,-2589,-7.3,6147863,1327,3298,2026-01-13,2026-08-15 16:12:53
3,0,OLD,20247457,신의악단,2025-12-31,151664760,10.1,1308620,0.9,2763374490,16048,-64,-0.4,292590,567,1102,2026-01-13,2026-08-15 16:12:53
4,0,OLD,20252432,주토피아 2,2025-11-26,138782460,9.2,-1246010,-0.9,80290018270,14879,160,1.1,8343522,682,1738,2026-01-13,2026-08-15 16:12:53
5,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,85799620,5.7,1434250,1.7,7711991780,8974,202,2.3,797040,585,1067,2026-01-13,2026-08-15 16:12:53
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,33452730,2.2,-33250,-0.1,4368387230,3629,91,2.6,459930,364,441,2026-01-13,2026-08-15 16:12:53
7,0,OLD,20250115,굿 포츈,2026-01-07,16391100,1.1,2585200,18.7,210601660,1873,330,21.4,24026,274,354,2026-01-13,2026-08-15 16:12:53
8,0,OLD,20259250,피렌체,2026-01-07,14814400,1.0,4625400,45.4,152065040,1770,612,52.8,17124,175,203,2026-01-13,2026-08-15 16:12:53
9,7,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,9899200,0.7,6175460,165.8,2187588640,1414,937,196.4,249736,95,99,2026-01-13,2026-08-15 16:12:53
10,1,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,10858700,0.7,2225900,25.8,736490730,1374,343,33.3,81767,187,199,2026-01-13,2026-08-15 16:12:53
