rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,7435162890,80.4,4775458970,179.5,104146196600,754518,482780,177.7,10804175,2171,9535,2026-03-07,2026-08-15 16:05:30
2,0,OLD,20256283,호퍼스,2026-03-04,1042505710,11.3,824858780,379,2099395520,107039,86240,414.6,209199,1011,3247,2026-03-07,2026-08-15 16:05:30
3,0,OLD,20241266,휴민트,2026-02-11,195125670,2.1,92693620,90.5,19341742000,18428,8523,86,1916701,519,896,2026-03-07,2026-08-15 16:05:30
4,0,OLD,20241501,매드 댄스 오피스,2026-03-04,55754510,0.6,21314040,61.9,197609610,5971,2056,52.5,22075,456,602,2026-03-07,2026-08-15 16:05:30
5,4,OLD,20247457,신의악단,2025-12-31,40983050,0.4,24753710,152.5,13489456380,4538,2880,173.7,1414917,167,195,2026-03-07,2026-08-15 16:05:30
6,1,OLD,20250365,햄넷,2026-02-25,31239980,0.3,7875380,33.7,398875460,3076,739,31.6,41819,149,161,2026-03-07,2026-08-15 16:05:30
7,-2,OLD,20258444,브라이드!,2026-03-04,35145800,0.4,4582660,15,175247810,3040,83,2.8,17100,337,439,2026-03-07,2026-08-15 16:05:30
8,20,OLD,20252373,넘버원,2026-02-11,36624100,0.4,34147000,1378.5,2670358320,2940,2703,1140.5,278409,65,74,2026-03-07,2026-08-15 16:05:30
9,-1,OLD,20261181,너자 2,2026-02-25,20267600,0.2,8934900,78.8,452925900,2894,1033,55.5,53277,98,113,2026-03-07,2026-08-15 16:05:30
10,1,OLD,20259583,초속 5센티미터,2026-02-25,26940000,0.3,11545930,75,739836710,2637,1200,83.5,77609,189,214,2026-03-07,2026-08-15 16:05:30
