rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252432,주토피아 2,2025-11-26,5529134680,70.2,3660380330,195.9,32968557690,563535,373619,196.7,3432011,2282,10308,2025-12-06,2026-08-15 16:15:31
2,1,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,556027790,7.1,286337300,106.2,1614179110,53205,27458,106.6,156736,756,1781,2025-12-06,2026-08-15 16:15:31
3,-1,OLD,20249326,윗집 사람들,2025-12-03,493171810,6.3,224595210,83.6,1279998530,50178,21639,75.8,134755,732,1520,2025-12-06,2026-08-15 16:15:31
4,1,OLD,20253906,프레디의 피자가게 2,2025-12-03,286855820,3.6,163497520,132.5,610728680,28847,16751,138.5,61590,541,900,2025-12-06,2026-08-15 16:15:31
5,1,OLD,20255381,위키드: 포 굿,2025-11-19,217697010,2.8,121647340,126.7,8758275710,21419,11901,125,852591,472,678,2025-12-06,2026-08-15 16:15:31
6,-2,OLD,20233259,정보원,2025-12-03,187324010,2.4,31165050,20,786547380,19780,2543,14.8,84545,670,1229,2025-12-06,2026-08-15 16:15:31
7,2,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,150783120,1.9,118057700,360.8,35610618340,14485,11417,372.1,3387276,234,272,2025-12-06,2026-08-15 16:15:31
8,-1,OLD,20258383,나우 유 씨 미 3,2025-11-12,115510820,1.5,45625920,65.3,12468909270,11481,4200,57.7,1317135,405,554,2025-12-06,2026-08-15 16:15:31
9,1,OLD,20259618,콘크리트 마켓,2025-12-03,53761300,0.7,35045200,187.2,129558100,5097,2516,97.5,15569,208,277,2025-12-06,2026-08-15 16:15:31
10,-2,OLD,20257161,국보,2025-11-19,45853020,0.6,11687720,34.2,1314076290,4515,1125,33.2,139377,171,186,2025-12-06,2026-08-15 16:15:31
