rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,4549624530,59.2,1059867030,30.4,22197154790,465254,107368,30,2322603,1836,7248,2026-02-15,2026-08-15 16:06:22
2,0,OLD,20241266,휴민트,2026-02-11,2084305370,27.1,114570590,5.8,7046037210,204552,10006,5.1,703797,1356,5601,2026-02-15,2026-08-15 16:06:22
3,0,OLD,20252373,넘버원,2026-02-11,258032720,3.4,9557500,3.8,1115712210,26374,824,3.2,117154,652,1325,2026-02-15,2026-08-15 16:06:22
4,0,OLD,20247457,신의악단,2025-12-31,192778050,2.5,19659560,11.4,11465433770,18816,1401,8,1204742,420,567,2026-02-15,2026-08-15 16:06:22
5,0,OLD,20249255,만약에 우리,2025-12-31,99193940,1.3,-12565810,-11.2,24948308580,9449,-1171,-11,2548957,370,478,2026-02-15,2026-08-15 16:06:22
6,0,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,67293100,0.9,3104330,4.8,1726046950,6781,79,1.2,175262,249,319,2026-02-15,2026-08-15 16:06:22
7,1,OLD,20250604,극장판 엉덩이 탐정: 스타 앤드 문,2026-02-07,42544400,0.6,-2731600,-6,289392000,5253,-759,-12.6,37540,232,353,2026-02-15,2026-08-15 16:06:22
8,-1,OLD,20257823,폭풍의 언덕,2026-02-11,49349550,0.6,-16367950,-24.9,359053980,4804,-1646,-25.5,35917,360,482,2026-02-15,2026-08-15 16:06:22
9,1,OLD,20250878,노 머시: 90분,2026-02-04,33463350,0.4,3453580,11.5,843995140,3724,515,16,88008,141,161,2026-02-15,2026-08-15 16:06:22
10,-1,OLD,20250840,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지생물 구조작전,2026-02-12,34652700,0.5,-595700,-1.7,107369400,3523,-95,-2.6,11207,219,297,2026-02-15,2026-08-15 16:06:22
