rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,1220421140,29.5,-109562270,-8.2,15359692250,121751,-11428,-8.6,1573835,1084,3878,2026-01-18,2026-08-15 16:12:49
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,830422780,20.1,-143575760,-14.7,74340564110,66975,-10533,-13.6,6378833,1036,2467,2026-01-18,2026-08-15 16:12:49
3,2,OLD,20247457,신의악단,2025-12-31,498765010,12.1,40413650,8.8,4178546260,49330,3349,7.3,435881,740,1406,2026-01-18,2026-08-15 16:12:49
4,-1,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,434409620,10.5,-35981370,-7.6,1433761350,48428,-3942,-7.5,160045,857,1725,2026-01-18,2026-08-15 16:12:49
5,-1,OLD,20250188,하트맨,2026-01-14,366913360,8.9,-68918180,-15.8,1475305320,38886,-7409,-16,158191,808,2507,2026-01-18,2026-08-15 16:12:49
6,0,OLD,20252432,주토피아 2,2025-11-26,278633350,6.7,-24235460,-8,81231487790,28204,-2433,-7.9,8440523,735,1333,2026-01-18,2026-08-15 16:12:49
7,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,106185120,2.6,-3947160,-3.6,8092507120,10668,-435,-3.9,835683,401,618,2026-01-18,2026-08-15 16:12:49
8,0,OLD,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,69531400,1.7,5848100,9.2,187692200,7574,598,8.6,20811,255,345,2026-01-18,2026-08-15 16:12:49
9,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,35617880,0.9,-3082020,-8,4495194160,3689,-271,-6.8,473181,211,230,2026-01-18,2026-08-15 16:12:49
10,0,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,35910800,0.9,-4632100,-11.4,51520753505,2487,-254,-9.3,4918475,58,125,2026-01-18,2026-08-15 16:12:49
