rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,567820930,32.3,164309470,40.7,52517382360,54064,13445,33.1,4965876,1257,4410,2026-06-12,2026-08-15 15:58:30
2,0,OLD,20248252,와일드 씽,2026-06-03,360056200,20.5,111919430,45.1,6754336860,36326,9648,36.2,700950,964,2964,2026-06-12,2026-08-15 15:58:30
3,0,OLD,20250655,디스클로저 데이,2026-06-10,307814030,17.5,38721820,14.4,1173508220,27363,2007,7.9,109649,1016,2832,2026-06-12,2026-08-15 15:58:30
4,0,OLD,20263030,백룸,2026-05-27,242156280,13.8,74370770,44.3,9434040790,21808,5839,36.6,889133,748,1757,2026-06-12,2026-08-15 15:58:30
5,0,OLD,20261766,상자 속의 양,2026-06-10,42813580,2.4,-6741830,-13.6,275174490,4654,-1022,-18,30559,440,711,2026-06-12,2026-08-15 15:58:30
6,0,OLD,20259626,마이클,2026-05-13,46349000,2.6,821370,1.8,17238407080,4417,-113,-2.5,1566386,342,477,2026-06-12,2026-08-15 15:58:30
7,1,OLD,20258236,만달로리안과 그로구,2026-05-27,30573880,1.7,11593680,61.1,2452158930,2564,822,47.2,202270,143,206,2026-06-12,2026-08-15 15:58:30
8,-1,OLD,20163018,싱 스트리트,2016-05-19,17753850,1.0,-3421150,-16.2,4639463722,1792,-680,-27.5,582951,120,146,2026-06-12,2026-08-15 15:58:30
9,7,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,16994050,1.0,6871800,67.9,734898850,1354,436,47.5,65804,60,63,2026-06-12,2026-08-15 15:58:30
10,10,OLD,20040734,노트북,2004-11-26,11485100,0.7,3421150,42.4,6551498190,956,241,33.7,844348,36,48,2026-06-12,2026-08-15 15:58:30
