rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,612811690,45.6,-1309841110,-68.1,43375998060,54196,-125635,-69.9,4011799,1352,4261,2025-09-08,2026-08-15 16:18:48
2,1,OLD,20233039,살인자 리포트,2025-09-05,207773020,15.5,-315072650,-60.3,1696792320,20685,-32562,-61.2,173429,668,2191,2025-09-08,2026-08-15 16:18:48
3,-1,OLD,20256702,컨저링: 마지막 의식,2025-09-03,196515700,14.6,-365601320,-65,2592643740,18404,-35853,-66.1,251551,780,1796,2025-09-08,2026-08-15 16:18:48
4,1,OLD,20254501,F1 더 무비,2025-06-25,104975240,7.8,-211842080,-66.9,52773871590,10008,-21646,-68.4,4923479,593,1186,2025-09-08,2026-08-15 16:18:48
5,-1,OLD,20241941,좀비딸,2025-07-30,70148910,5.2,-248683820,-78,52162490590,7144,-25911,-78.4,5503597,597,1242,2025-09-08,2026-08-15 16:18:48
6,0,OLD,20256281,첫사랑 엔딩,2025-08-27,30789000,2.3,-71843790,-70,1072061600,3001,-7511,-71.5,112639,246,337,2025-09-08,2026-08-15 16:18:48
7,1,OLD,20256071,투게더,2025-09-03,16666300,1.2,-23094500,-58.1,259154500,1734,-2589,-59.9,30768,194,382,2025-09-08,2026-08-15 16:18:48
8,6,OLD,20210546,악마가 이사왔다,2025-08-13,7314500,0.5,-3143800,-30.1,4073883010,768,-376,-32.9,429431,58,68,2025-09-08,2026-08-15 16:18:48
9,3,OLD,20246333,3670,2025-09-03,7312200,0.5,-8457800,-53.6,79788200,720,-850,-54.1,8272,62,82,2025-09-08,2026-08-15 16:18:48
10,-1,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,7408600,0.6,-23179730,-75.8,2750041600,693,-2260,-76.5,269222,110,129,2025-09-08,2026-08-15 16:18:48
