rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,324208640,31.8,-13167490,-3.9,55736389280,32022,-1814,-5.4,5278711,1146,3973,2026-06-16,2026-08-15 15:58:27
2,0,OLD,20248252,와일드 씽,2026-06-03,235796930,23.1,9904010,4.4,8899115000,24984,1318,5.6,918373,935,2990,2026-06-16,2026-08-15 15:58:27
3,0,OLD,20263030,백룸,2026-05-27,131852560,12.9,4509400,3.5,10631994020,12240,343,2.9,1000194,649,1510,2026-06-16,2026-08-15 15:58:27
4,0,OLD,20250655,디스클로저 데이,2026-06-10,105651700,10.4,-5558500,-5,2339841020,9976,-390,-3.8,215012,783,1998,2026-06-16,2026-08-15 15:58:27
5,0,OLD,20259626,마이클,2026-05-13,36973120,3.6,4080840,12.4,17557205760,3563,362,11.3,1595796,358,505,2026-06-16,2026-08-15 15:58:27
6,1,OLD,20261766,상자 속의 양,2026-06-10,27564820,2.7,6576200,31.3,430527020,3068,775,33.8,47114,389,561,2026-06-16,2026-08-15 15:58:27
7,1,OLD,20258236,만달로리안과 그로구,2026-05-27,22434930,2.2,2446680,12.2,2613955950,2071,252,13.9,216565,133,197,2026-06-16,2026-08-15 15:58:27
8,1,OLD,20264331,디어 마이 히어로, ,7305000,0.7,-1485000,-16.9,43595000,1461,-297,-16.9,8719,113,279,2026-06-16,2026-08-15 15:58:27
9,2,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,11955700,1.2,5563500,87,778958200,1428,577,67.8,70506,56,64,2026-06-16,2026-08-15 15:58:27
10,0,NEW,20258945,너만 보이는 날,2026-06-24,11880000,1.2,11880000,100,30383000,1320,1320,100,3367,6,6,2026-06-16,2026-08-15 15:58:27
