rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,1038291850,49.2,445202290,75.1,11276464710,98966,40304,68.7,1088687,1375,5168,2026-04-17,2026-08-15 16:01:55
2,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,387715390,18.4,166846750,75.5,24370344040,32892,13664,71.1,2160275,1005,2563,2026-04-17,2026-08-15 16:01:55
3,-1,OLD,20242837,왕과 사는 남자,2026-02-04,231546470,11.0,60780370,35.6,159325360010,23919,4668,24.2,16508474,771,2073,2026-04-17,2026-08-15 16:01:55
4,0,OLD,20247648,내 이름은,2026-04-15,142820790,6.8,24824450,21,482748310,16192,2393,17.3,55380,660,1489,2026-04-17,2026-08-15 16:01:55
5,0,OLD,20070602,마녀배달부 키키,2007-11-22,42360070,2.0,10481830,32.9,770402164,3916,873,28.7,84522,327,459,2026-04-17,2026-08-15 16:01:55
6,0,NEW,20262907,고트: 더 레전드,2026-04-17,21409250,1.0,21409250,100,22768250,2472,2472,100,2623,339,423,2026-04-17,2026-08-15 16:01:55
7,92,OLD,20262639,노멀,2026-04-17,17046850,0.8,17030350,103214.2,20789350,2366,2364,118200,2898,129,246,2026-04-17,2026-08-15 16:01:55
8,-1,OLD,20262383,쉘터,2026-04-15,16216800,0.8,-2232000,-12.1,60198900,2291,-549,-19.3,8920,167,264,2026-04-17,2026-08-15 16:01:55
9,2,OLD,19980231,트루먼 쇼,1998-10-24,18314350,0.9,5819800,46.6,198289450,1624,459,39.4,24881,70,150,2026-04-17,2026-08-15 16:01:55
10,-1,OLD,20261622,위 리브 인 타임,2026-04-08,9877500,0.5,-1634050,-14.2,212393500,1343,-547,-28.9,28430,134,168,2026-04-17,2026-08-15 16:01:55
