rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,439076090,33.8,125959390,40.2,10559737460,42875,11395,36.2,1068979,1182,4046,2026-05-08,2026-08-11 11:43:19
2,0,OLD,20254121,살목지,2026-04-08,276930830,21.3,91243810,49.1,29713332770,26377,8094,44.3,2901822,996,3233,2026-05-08,2026-08-11 11:43:19
3,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,168721020,13.0,67138240,66.1,11106718410,17524,7053,67.4,1152197,924,2350,2026-05-08,2026-08-11 11:43:19
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,151858280,11.7,53680700,54.7,30998447970,12485,3993,47,2736901,568,955,2026-05-08,2026-08-11 11:43:19
5,1,OLD,20240532,짱구,2026-04-22,61352800,4.7,11769060,23.7,3411300180,6118,976,19,351465,473,813,2026-05-08,2026-08-11 11:43:19
6,1,OLD,20242837,왕과 사는 남자,2026-02-04,54004050,4.2,19220600,55.3,162330290900,5823,1901,48.5,16816577,424,598,2026-05-08,2026-08-11 11:43:19
7,1,OLD,20262685,란 12.3,2026-04-22,24332350,1.9,1586150,7,2216545850,2393,-38,-1.6,221855,301,414,2026-05-08,2026-08-11 11:43:19
8,1,OLD,20262947,모탈 컴뱃 2,2026-05-06,24040050,1.9,6137400,34.3,71099950,2135,429,25.1,6550,362,526,2026-05-08,2026-08-11 11:43:19
9,1,OLD,20247648,내 이름은,2026-04-15,17033600,1.3,3217550,23.3,1800994730,2056,464,29.1,201659,106,144,2026-05-08,2026-08-11 11:43:19
10,2,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,6347700,0.5,-754900,-10.6,485148900,757,-219,-22.4,39306,52,58,2026-05-08,2026-08-11 11:43:19
