rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,377149830,28.3,41454710,12.3,20727888450,36619,4088,12.6,1941033,841,3006,2025-10-15,2026-08-15 16:17:48
2,0,OLD,20228988,보스,2025-10-03,228835670,17.2,-13379670,-5.5,20421824990,25127,-1331,-5,2117027,865,2984,2025-10-15,2026-08-15 16:17:48
3,0,OLD,20243561,어쩔수가없다,2025-09-24,154956070,11.6,-11427620,-6.9,26285257150,16965,-1065,-5.9,2682566,819,2121,2025-10-15,2026-08-15 16:17:48
4,0,NEW,20256684,웨폰,2025-10-15,113428620,8.5,113428620,100,116408620,12011,12011,100,12309,524,1283,2025-10-15,2026-08-15 16:17:48
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,97624600,7.3,43316620,79.8,58589668570,10144,4674,85.4,5420318,494,734,2025-10-15,2026-08-15 16:17:48
6,-2,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,103568320,7.8,32277250,45.3,4154818850,9209,1781,24,392508,588,1149,2025-10-15,2026-08-15 16:17:48
7,0,NEW,20257728,중간계,2025-10-15,27102800,2.0,27102800,100,41108800,4459,4459,100,6407,229,508,2025-10-15,2026-08-15 16:17:48
8,2,OLD,20249641,나쁜계집애: 달려라 하니,2025-10-07,24159300,1.8,14900260,160.9,490264070,3019,2017,201.3,54826,128,141,2025-10-15,2026-08-15 16:17:48
9,-3,OLD,20254021,트론: 아레스,2025-10-08,29149200,2.2,-25965580,-47.1,1706039100,3016,-2204,-42.2,153082,361,493,2025-10-15,2026-08-15 16:17:48
10,-3,OLD,20243864,연의 편지,2025-10-01,24611100,1.8,355120,1.5,1781177120,2745,26,1,188724,300,390,2025-10-15,2026-08-15 16:17:48
