rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20243561,어쩔수가없다,2025-09-24,1095493100,46.6,-1549631960,-58.6,4011540860,109726,-221769,-66.9,464374,1860,6848,2025-09-25,2026-08-15 16:18:00
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,579670060,24.7,-337910280,-36.8,1498528400,53902,-54820,-50.4,162766,789,2592,2025-09-25,2026-08-15 16:18:00
3,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,163014700,6.9,-32860800,-16.8,52949644410,15312,-8120,-34.7,4879401,577,1145,2025-09-25,2026-08-15 16:18:00
4,-1,OLD,20242964,얼굴,2025-09-11,148002700,6.3,-50018340,-25.3,8411435620,14855,-10361,-41.1,817385,757,1553,2025-09-25,2026-08-15 16:18:00
5,2,OLD,20254501,F1 더 무비,2025-06-25,24432000,1.0,-733200,-2.9,54299397470,3445,-177,-4.9,5128063,216,248,2025-09-25,2026-08-15 16:18:00
6,-1,OLD,20030047,모노노케 히메,2003-04-25,31170560,1.3,-14376740,-31.6,1838871840,3017,-2332,-43.6,147118,290,332,2025-09-25,2026-08-15 16:18:00
7,-1,OLD,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,26198700,1.1,-4787600,-15.5,638685600,2528,-1472,-36.8,60232,197,272,2025-09-25,2026-08-15 16:18:00
8,1,OLD,20241941,좀비딸,2025-07-30,17188000,0.7,9466400,122.6,52995919590,2520,1406,126.2,5620666,85,88,2025-09-25,2026-08-15 16:18:00
9,4,OLD,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,54783300,2.3,31188400,132.2,979098400,2223,1269,133,39707,118,152,2025-09-25,2026-08-15 16:18:00
10,12,OLD,20228988,보스,2025-10-03,13517000,0.6,6437000,90.9,20597000,1431,687,92.3,2175,8,8,2025-09-25,2026-08-15 16:18:00
