rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20228988,보스,2025-10-03,3108615360,37.8,43051680,1.4,12676801140,322754,9306,3,1308125,1257,5488,2025-10-07,2026-08-15 16:17:52
2,0,OLD,20243561,어쩔수가없다,2025-09-24,1761429190,21.4,88077890,5.3,21664758730,180798,13123,7.8,2206515,1142,3711,2025-10-07,2026-08-15 16:17:52
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,1260287830,15.3,418420640,49.7,13627107950,114263,38290,50.4,1269032,859,2881,2025-10-07,2026-08-15 16:17:52
4,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,506281820,6.2,107288160,26.9,2380115420,46230,9632,26.3,216859,618,867,2025-10-07,2026-08-15 16:17:52
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,447797480,5.4,106357940,31.1,57040498380,43479,11017,33.9,5265288,601,916,2025-10-07,2026-08-15 16:17:52
6,1,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,179499400,2.2,55472900,44.7,1628341400,20203,6504,47.5,183307,354,689,2025-10-07,2026-08-15 16:17:52
7,1,OLD,20243864,연의 편지,2025-10-01,172877940,2.1,59183080,52.1,1142876640,18172,6505,55.8,121106,530,754,2025-10-07,2026-08-15 16:17:52
8,-2,OLD,20242964,얼굴,2025-09-11,152199770,1.8,-4547290,-2.9,10594252330,15519,-101,-0.6,1033650,391,513,2025-10-07,2026-08-15 16:17:52
9,0,NEW,20249641,나쁜계집애: 달려라 하니,2025-10-07,129515000,1.6,129515000,100,142691000,14612,14612,100,16076,487,755,2025-10-07,2026-08-15 16:17:52
10,-1,OLD,20257208,개비의 매직하우스 극장판,2025-10-03,99407200,1.2,34522100,53.2,623163340,10771,3860,55.9,66212,394,504,2025-10-07,2026-08-15 16:17:52
