rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,223057330,21.5,-12704410,-5.4,23132920080,23039,-1317,-5.4,2370240,830,2819,2026-02-03,2026-08-11 11:44:14
2,0,OLD,20247457,신의악단,2025-12-31,207750690,20.0,1079100,0.5,9320936800,22713,373,1.7,979437,699,1901,2026-02-03,2026-08-11 11:44:14
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,102468490,9.9,15048600,17.2,78297137470,8043,647,8.7,6695325,558,1044,2026-02-03,2026-08-11 11:44:14
4,0,OLD,20247690,시스터,2026-01-28,58073400,5.6,16134550,38.5,490096200,7643,2667,53.6,57665,538,1061,2026-02-03,2026-08-11 11:44:14
5,0,OLD,20250686,하우스메이드,2026-01-28,41775220,4.0,356820,0.9,504614040,4573,96,2.1,55508,491,866,2026-02-03,2026-08-11 11:44:14
6,0,OLD,20250644,직장상사 길들이기,2026-01-28,35242700,3.4,-4453550,-11.2,594817610,3676,-440,-10.7,63443,552,996,2026-02-03,2026-08-11 11:44:14
7,0,NEW,20252373,넘버원,2026-02-11,31644000,3.0,31644000,100,38499000,3516,3516,100,4218,17,17,2026-02-03,2026-08-11 11:44:14
8,0,OLD,20252432,주토피아 2,2025-11-26,30979950,3.0,4885780,18.7,82520672240,3306,587,21.6,8574245,321,413,2026-02-03,2026-08-11 11:44:14
9,0,OLD,20258885,프라이메이트,2026-01-28,27799870,2.7,5543870,24.9,319215120,3057,765,33.4,34694,378,544,2026-02-03,2026-08-11 11:44:14
10,-3,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,27998600,2.7,-717450,-2.5,12621432559,2922,-30,-1,1252799,162,278,2026-02-03,2026-08-11 11:44:14
