rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,2,OLD,20252402,군체,2026-05-21,2134346400,74.6,1998723400,1473.7,2315339400,199762,185550,1305.6,218274,1964,8118,2026-05-21,2026-08-11 11:43:10
2,-1,OLD,20259626,마이클,2026-05-13,306013710,10.7,-216737700,-41.5,9050167770,29285,-19559,-40,807704,868,2623,2026-05-21,2026-08-11 11:43:10
3,-1,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,100808750,3.5,-68357970,-40.4,15092766090,9413,-6526,-40.9,1497598,529,1108,2026-05-21,2026-08-11 11:43:10
4,0,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,45314610,1.6,-85960670,-65.5,198313060,4093,-7594,-65,17568,373,603,2026-05-21,2026-08-11 11:43:10
5,0,NEW,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,43427110,1.5,43427110,100,43427110,3895,3895,100,3895,115,205,2026-05-21,2026-08-11 11:43:10
6,0,NEW,20263363,리마인더스 오브 힘,2026-05-27,21000000,0.7,21000000,100,21000000,3000,3000,100,3000,17,17,2026-05-21,2026-08-11 11:43:10
7,-2,OLD,20254121,살목지,2026-04-08,32064850,1.1,-69722850,-68.5,32857371060,2914,-6706,-69.7,3199008,384,545,2026-05-21,2026-08-11 11:43:10
8,0,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,31733050,1.1,-9759250,-23.5,89554350,2674,-961,-26.4,7828,133,212,2026-05-21,2026-08-11 11:43:10
9,-2,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,19872600,0.7,-14472310,-42.1,14361326580,2518,-1223,-32.7,1483277,200,234,2026-05-21,2026-08-11 11:43:10
10,-1,OLD,20242837,왕과 사는 남자,2026-02-04,18803950,0.7,-12252650,-39.5,162885095290,2334,-1187,-33.7,16875174,137,161,2026-05-21,2026-08-11 11:43:10
