rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,215131520,23.7,-4030910,-1.8,27543230770,20366,-742,-3.5,2591675,791,2775,2025-10-28,2026-08-15 16:17:01
2,0,OLD,20257570,8번 출구,2025-10-22,126446920,13.9,-7834330,-5.8,2087181420,12818,-714,-5.3,212453,673,2031,2025-10-28,2026-08-15 16:17:01
3,1,OLD,20243561,어쩔수가없다,2025-09-24,77865760,8.6,6014450,8.4,28232072840,8555,806,10.4,2885277,651,1354,2025-10-28,2026-08-15 16:17:01
4,-1,OLD,20228988,보스,2025-10-03,70759300,7.8,-6638420,-8.6,23024423020,8020,-414,-4.9,2394896,623,1464,2025-10-28,2026-08-15 16:17:01
5,0,OLD,20090284,코렐라인,2009-05-21,54874600,6.0,-1905500,-3.4,2343471700,5588,-130,-2.3,313644,251,729,2025-10-28,2026-08-15 16:17:01
6,0,OLD,20253852,퍼스트 라이드,2025-10-29,52040000,5.7,15068000,40.8,206899900,5214,1106,26.9,21219,27,27,2025-10-28,2026-08-15 16:17:01
7,0,OLD,20247429,세계의 주인,2025-10-22,46645940,5.1,9050580,24.1,371768380,4944,954,23.9,39658,358,521,2025-10-28,2026-08-15 16:17:01
8,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,36704800,4.0,4181400,12.9,5345048740,3544,390,12.4,500546,420,576,2025-10-28,2026-08-15 16:17:01
9,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,33717100,3.7,597600,1.8,59780960040,3410,67,2,5536974,416,593,2025-10-28,2026-08-15 16:17:01
10,0,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,25280970,2.8,-520380,-2,1979928700,2575,-52,-2,197684,421,654,2025-10-28,2026-08-15 16:17:01
