rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,5669364710,71.0,-760310990,-11.8,22329226160,516980,-60540,-10.5,2018596,2060,9008,2026-05-25,2026-08-11 11:43:08
2,0,OLD,20259626,마이클,2026-05-13,1189096280,14.9,-183215820,-13.4,13243716900,109377,-13470,-11,1184588,901,2773,2026-05-25,2026-08-11 11:43:08
3,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,386686540,4.8,104152760,36.9,15311664660,38095,10504,38.1,1576904,585,1027,2026-05-25,2026-08-11 11:43:08
4,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,181207340,2.3,-10442560,-5.4,15778384560,16318,-678,-4,1558576,495,842,2026-05-25,2026-08-11 11:43:08
5,0,OLD,20254121,살목지,2026-04-08,90076350,1.1,-22989550,-20.3,33214255000,8147,-1851,-18.5,3230632,384,514,2026-05-25,2026-08-11 11:43:08
6,0,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,81767710,1.0,-17057960,-17.3,569480430,7308,-1394,-16,50056,368,501,2026-05-25,2026-08-11 11:43:08
7,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,76218220,1.0,-4178780,-5.2,32709653870,6880,-95,-1.4,2883508,176,209,2026-05-25,2026-08-11 11:43:08
8,0,OLD,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,61517600,0.8,13540900,28.2,169854200,6682,1327,24.8,19146,221,350,2026-05-25,2026-08-11 11:43:08
9,0,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,67013600,0.8,13527100,25.3,305452750,5652,1061,23.1,26204,153,201,2026-05-25,2026-08-11 11:43:08
10,1,OLD,20242837,왕과 사는 남자,2026-02-04,27949860,0.3,2013260,7.8,162971925860,2802,299,11.9,16883799,117,144,2026-05-25,2026-08-11 11:43:08
