rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,6865592080,80.2,-569570810,-7.7,111011788680,699459,-55059,-7.3,11503634,2187,9211,2026-03-08,2026-08-11 11:43:54
2,0,OLD,20256283,호퍼스,2026-03-04,1028662540,12.0,-13843170,-1.3,3128058060,105977,-1062,-1,315176,1013,3157,2026-03-08,2026-08-11 11:43:54
3,0,OLD,20241266,휴민트,2026-02-11,163953580,1.9,-31172090,-16,19505695580,15497,-2931,-15.9,1932198,515,836,2026-03-08,2026-08-11 11:43:54
4,1,OLD,20247457,신의악단,2025-12-31,49917500,0.6,8934450,21.8,13539373880,5719,1181,26,1420636,168,189,2026-03-08,2026-08-11 11:43:54
5,-1,OLD,20241501,매드 댄스 오피스,2026-03-04,44771440,0.5,-10983070,-19.7,242381050,4898,-1073,-18,26973,428,547,2026-03-08,2026-08-11 11:43:54
6,3,OLD,20261181,너자 2,2026-02-25,26086900,0.3,5819300,28.7,479012800,3831,937,32.4,57108,102,115,2026-03-08,2026-08-11 11:43:54
7,-1,OLD,20250365,햄넷,2026-02-25,29108570,0.3,-2131410,-6.8,427984030,2823,-253,-8.2,44642,145,159,2026-03-08,2026-08-11 11:43:54
8,2,OLD,20259583,초속 5센티미터,2026-02-25,26111480,0.3,-828520,-3.1,765948190,2531,-106,-4,80140,194,219,2026-03-08,2026-08-11 11:43:54
9,9,OLD,19980089,굿 윌 헌팅,1998-03-21,31714900,0.4,16518800,108.7,450461200,2480,1037,71.9,55957,89,104,2026-03-08,2026-08-11 11:43:54
10,-3,OLD,20258444,브라이드!,2026-03-04,24900000,0.3,-10245800,-29.2,200147810,2225,-815,-26.8,19325,297,380,2026-03-08,2026-08-11 11:43:54
