rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1475728440,76.3,-113479800,-7.1,117629739710,158644,-12775,-7.5,12214012,1955,7839,2026-03-12,2026-08-11 11:43:52
2,0,OLD,20256283,호퍼스,2026-03-04,94689790,4.9,-19351210,-17,3553568580,9567,-2038,-17.6,357943,649,1467,2026-03-12,2026-08-11 11:43:52
3,0,OLD,20232662,삼악도,2026-03-11,62202000,3.2,-31873600,-33.9,161982600,7228,-3956,-35.4,19227,235,742,2026-03-12,2026-08-11 11:43:52
4,0,OLD,20254501,F1 더 무비,2025-06-25,72087820,3.7,-12556940,-14.8,55098426950,5337,-1069,-16.7,5226728,163,530,2026-03-12,2026-08-11 11:43:52
5,0,OLD,20241266,휴민트,2026-02-11,38399330,2.0,-288210,-0.7,19694578470,3955,-195,-4.7,1951294,433,643,2026-03-12,2026-08-11 11:43:52
6,2,OLD,20241501,매드 댄스 오피스,2026-03-04,19439200,1.0,2390900,14,331638650,2220,132,6.3,37603,248,299,2026-03-12,2026-08-11 11:43:52
7,-1,OLD,20060033,오만과 편견,2006-03-24,20395900,1.1,-8697000,-29.9,5580733000,2057,-808,-28.2,889971,159,311,2026-03-12,2026-08-11 11:43:52
8,-1,OLD,20258074,아르코,2026-03-11,12012160,0.6,-8626340,-41.8,94437330,1451,-1077,-42.6,10613,222,263,2026-03-12,2026-08-11 11:43:52
9,7,OLD,20247457,신의악단,2025-12-31,8996200,0.5,1244400,16.1,13582201950,1029,150,17.1,1425465,119,145,2026-03-12,2026-08-11 11:43:52
10,0,OLD,20259583,초속 5센티미터,2026-02-25,9059500,0.5,-2719300,-23.1,827033930,1014,-341,-25.2,87040,97,110,2026-03-12,2026-08-11 11:43:52
