rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1203723060,53.2,372574550,44.8,3400391250,126625,34894,38,365894,1653,7152,2026-02-06,2026-08-11 11:44:12
2,0,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,215796130,9.5,20904230,10.7,610572850,21207,1171,5.8,61075,295,473,2026-02-06,2026-08-11 11:44:12
3,1,OLD,20249255,만약에 우리,2025-12-31,191515910,8.5,38921050,25.5,23634470780,18795,3239,20.8,2420731,685,1679,2026-02-06,2026-08-11 11:44:12
4,-1,OLD,20247457,신의악단,2025-12-31,167044350,7.4,6919510,4.3,9783341460,17564,-57,-0.3,1029661,671,1408,2026-02-06,2026-08-11 11:44:12
5,0,OLD,20250878,노 머시: 90분,2026-02-04,87072180,3.8,16298110,23,320700610,9002,1581,21.3,33853,573,1318,2026-02-06,2026-08-11 11:44:12
6,2,OLD,20256396,아바타: 불과 재,2025-12-17,66444400,2.9,31654060,91,78432763470,4784,1624,51.4,6706411,316,391,2026-02-06,2026-08-11 11:44:12
7,0,OLD,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,38211100,1.7,-4985500,-11.5,158518000,3431,-563,-14.1,14489,108,153,2026-02-06,2026-08-11 11:44:12
8,2,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,19831100,0.9,1629900,9,12678562899,1936,69,3.7,1258527,103,152,2026-02-06,2026-08-11 11:44:12
9,5,OLD,20250686,하우스메이드,2026-01-28,18810960,0.8,5399260,40.3,551608300,1825,453,33,60214,218,272,2026-02-06,2026-08-11 11:44:12
10,2,OLD,20252432,주토피아 2,2025-11-26,15811000,0.7,2617000,19.8,82562099220,1731,252,17,8578897,133,150,2026-02-06,2026-08-11 11:44:12
