rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,3136319700,48.5,1077167100,52.3,61813072150,260785,92682,55.1,5356431,1761,5503,2026-01-03,2026-08-15 16:13:24
2,1,OLD,20249255,만약에 우리,2025-12-31,999014170,15.4,366015800,57.8,3736312320,100809,36364,56.4,394449,913,2723,2026-01-03,2026-08-15 16:13:24
3,-1,OLD,20252432,주토피아 2,2025-11-26,958562790,14.8,320684830,50.3,77061492830,98413,32533,49.4,8007411,964,2892,2026-01-03,2026-08-15 16:13:24
4,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,414244320,6.4,134542120,48.1,5913055870,42443,13626,47.3,613705,741,1449,2026-01-03,2026-08-15 16:13:24
5,0,OLD,20247457,신의악단,2025-12-31,221603990,3.4,75994690,52.2,844242850,23232,7521,47.9,93330,498,721,2026-01-03,2026-08-15 16:13:24
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,191127400,3.0,76480000,66.7,3658458640,20177,8199,68.5,384458,536,749,2026-01-03,2026-08-15 16:13:24
7,0,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,116820410,1.8,52722210,82.3,436554770,12958,5837,82,47647,497,611,2026-01-03,2026-08-15 16:13:24
8,1,OLD,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,44239550,0.7,11628150,35.7,197598170,5102,1369,36.7,22294,350,397,2026-01-03,2026-08-15 16:13:24
9,1,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,41791900,0.6,10064400,31.7,2017358190,4509,998,28.4,229631,212,230,2026-01-03,2026-08-15 16:13:24
10,1,OLD,20259893,화양연화 특별판,2025-12-31,42200100,0.7,9888670,30.6,232528752,4153,1013,32.3,23574,171,198,2026-01-03,2026-08-15 16:13:24
