rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20249255,만약에 우리,2025-12-31,525383350,27.1,28507460,5.7,6196658590,54918,2938,5.7,647869,925,2759,2026-01-07,2026-08-15 16:13:19
2,-1,OLD,20256396,아바타: 불과 재,2025-12-17,564475290,29.1,-56441690,-9.1,66124867940,46668,-5399,-10.4,5715842,1518,3997,2026-01-07,2026-08-15 16:13:19
3,0,OLD,20252432,주토피아 2,2025-11-26,209239830,10.8,-4296070,-2,78500515250,22565,-152,-0.7,8157882,788,2070,2026-01-07,2026-08-15 16:13:19
4,1,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,128883820,6.6,-5644880,-4.2,6762858980,13453,-872,-6.1,699727,632,1161,2026-01-07,2026-08-15 16:13:19
5,-1,OLD,20247457,신의악단,2025-12-31,110968100,5.7,-21706600,-16.4,1423254970,11929,-2951,-19.8,155281,507,819,2026-01-07,2026-08-15 16:13:19
6,0,NEW,20250115,굿 포츈,2026-01-07,51213100,2.6,51213100,100,54963100,6072,6072,100,6472,353,496,2026-01-07,2026-08-15 16:13:19
7,-1,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,47252900,2.4,-6090500,-11.4,3984036230,5146,-646,-11.2,419190,400,491,2026-01-07,2026-08-15 16:13:19
8,38,OLD,20259250,피렌체,2026-01-07,28853700,1.5,28440700,6886.4,48506200,3304,3245,5500,5317,198,239,2026-01-07,2026-08-15 16:13:19
9,0,NEW,20259584,마이 선샤인,2026-01-07,24630700,1.3,24630700,100,37048600,3012,3012,100,4084,244,312,2026-01-07,2026-08-15 16:13:19
10,2,OLD,20259563,파더 마더 시스터 브라더,2025-12-31,24286400,1.3,13754700,130.6,169793360,2917,1683,136.4,18234,95,101,2026-01-07,2026-08-15 16:13:19
