rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242964,얼굴,2025-09-11,372862560,31.7,-29054710,-7.2,4107717240,37127,-2368,-6,393852,976,3119,2025-09-16,2026-08-15 16:18:06
2,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,312521080,26.6,-59799180,-16.1,49100811120,28190,-5049,-15.2,4527379,1053,3018,2025-09-16,2026-08-15 16:18:06
3,1,OLD,20254501,F1 더 무비,2025-06-25,56672480,4.8,-6670280,-10.5,53781774360,7684,-932,-10.8,5055305,592,1015,2025-09-16,2026-08-15 16:18:06
4,-1,OLD,20233039,살인자 리포트,2025-09-05,69966350,6.0,-20246670,-22.4,3135013120,6828,-2146,-23.9,313385,654,1346,2025-09-16,2026-08-15 16:18:06
5,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,69522360,5.9,-9792880,-12.3,3989952090,6474,-824,-11.3,379547,559,980,2025-09-16,2026-08-15 16:18:06
6,1,OLD,20247245,홈캠,2025-09-10,43504200,3.7,2320400,5.6,664268500,5393,1219,29.2,71643,238,602,2025-09-16,2026-08-15 16:18:06
7,-1,OLD,20241941,좀비딸,2025-07-30,31759900,2.7,-1194700,-3.6,52748100490,4550,-325,-6.7,5584718,477,641,2025-09-16,2026-08-15 16:18:06
8,1,OLD,20030047,모노노케 히메,2003-04-25,53560000,4.6,12217000,29.6,702010000,2867,621,27.6,38469,25,97,2025-09-16,2026-08-15 16:18:06
9,-1,OLD,20257083,건국전쟁2 ,2025-09-10,24622400,2.1,-2268600,-8.4,261741850,2655,-247,-8.5,26406,314,421,2025-09-16,2026-08-15 16:18:06
10,10,OLD,20210546,악마가 이사왔다,2025-08-13,7929500,0.7,4831000,155.9,4125500010,1163,714,159,436088,44,51,2025-09-16,2026-08-15 16:18:06
