rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1295622220,44.2,520036880,67.1,14157772760,133573,49657,59.2,1499463,1420,5369,2026-02-13,2026-08-11 11:44:09
2,0,OLD,20241266,휴민트,2026-02-11,917939650,31.3,150943270,19.7,2991997060,91891,10708,13.2,304699,1405,5809,2026-02-13,2026-08-11 11:44:09
3,0,OLD,20252373,넘버원,2026-02-11,130458980,4.5,7111480,5.8,609204270,13978,46,0.3,65230,630,1590,2026-02-13,2026-08-11 11:44:09
4,0,OLD,20247457,신의악단,2025-12-31,87732600,3.0,7645720,9.5,11099537230,8978,317,3.7,1168511,418,590,2026-02-13,2026-08-11 11:44:09
5,2,OLD,20249255,만약에 우리,2025-12-31,88862260,3.0,26793260,43.2,24737354890,8177,1988,32.1,2528888,376,517,2026-02-13,2026-08-11 11:44:09
6,-1,OLD,20257823,폭풍의 언덕,2026-02-11,57960650,2.0,-4822140,-7.7,243986930,5885,-893,-13.2,24663,403,692,2026-02-13,2026-08-11 11:44:09
7,-1,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,53879320,1.8,-8852180,-14.1,1594565080,5467,-1284,-19,161779,317,504,2026-02-13,2026-08-11 11:44:09
8,0,NEW,20227073,신 에반게리온 극장판,2022-10-05,49943600,1.7,49943600,100,385769587,4747,4747,100,34457,46,71,2026-02-13,2026-08-11 11:44:09
9,0,OLD,20250878,노 머시: 90분,2026-02-04,26739970,0.9,3052770,12.9,780522020,3047,245,8.7,81075,152,180,2026-02-13,2026-08-11 11:44:09
10,-2,OLD,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,31130500,1.1,-3357900,-9.7,375607800,2894,-496,-14.6,35268,76,108,2026-02-13,2026-08-11 11:44:09
