rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,5691833080,74.3,3105467550,120.1,50936329930,581160,316447,119.5,5260507,2106,9006,2026-02-21,2026-08-15 16:06:01
2,0,OLD,20241266,휴민트,2026-02-11,1025956220,13.4,506629300,97.6,15055168300,100054,48749,95,1490999,1048,3624,2026-02-21,2026-08-15 16:06:01
3,0,OLD,20252373,넘버원,2026-02-11,156346730,2.0,70593940,82.3,2149053800,15757,6724,74.4,223397,549,798,2026-02-21,2026-08-15 16:06:01
4,1,OLD,20247457,신의악단,2025-12-31,135986500,1.8,61406550,82.3,12700379760,14064,6047,75.4,1329759,508,780,2026-02-21,2026-08-15 16:06:01
5,-1,OLD,20261208,귀신 부르는 앱: 영,2026-02-18,133172300,1.7,48384700,57.1,502133700,12759,4564,55.7,49032,178,352,2026-02-21,2026-08-15 16:06:01
6,3,OLD,20261150,점보,2026-02-18,82505100,1.1,53375100,183.2,262947340,9260,5997,183.8,29162,370,479,2026-02-21,2026-08-15 16:06:01
7,-1,OLD,20249255,만약에 우리,2025-12-31,52562700,0.7,5454860,11.6,25335317140,5053,669,15.3,2585829,244,302,2026-02-21,2026-08-15 16:06:01
8,-1,OLD,20250428,센티멘탈 밸류,2026-02-18,38191480,0.5,6693110,21.2,173471790,3769,353,10.3,17298,190,209,2026-02-21,2026-08-15 16:06:01
9,2,OLD,20257823,폭풍의 언덕,2026-02-11,24052500,0.3,2935150,13.9,537961520,2307,243,11.8,53788,155,177,2026-02-21,2026-08-15 16:06:01
10,7,OLD,20030047,모노노케 히메,2003-04-25,36104410,0.5,28344240,365.3,2406676520,2289,1673,271.6,198845,33,42,2026-02-21,2026-08-15 16:06:01
