rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,880958490,27.9,441882400,100.6,11440695950,84302,41427,96.6,1153281,1162,4165,2026-05-09,2026-08-15 16:00:27
2,1,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,817825580,25.9,649104560,384.7,11924543990,84026,66502,379.5,1236223,1435,4789,2026-05-09,2026-08-15 16:00:27
3,-1,OLD,20254121,살목지,2026-04-08,672255250,21.3,395324420,142.8,30385588020,64731,38354,145.4,2966553,1083,3863,2026-05-09,2026-08-15 16:00:27
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,319634340,10.1,167776060,110.5,31318082310,25296,12811,102.6,2762197,605,1107,2026-05-09,2026-08-15 16:00:27
5,0,OLD,20240532,짱구,2026-04-22,132699780,4.2,71346980,116.3,3543999960,12913,6795,111.1,364378,498,900,2026-05-09,2026-08-15 16:00:27
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,87749830,2.8,33745780,62.5,162418040730,8658,2835,48.7,16825235,400,596,2026-05-09,2026-08-15 16:00:27
7,0,OLD,20262685,란 12.3,2026-04-22,43943760,1.4,19611410,80.6,2260489610,4322,1929,80.6,226177,305,405,2026-05-09,2026-08-15 16:00:27
8,0,OLD,20262947,모탈 컴뱃 2,2026-05-06,37534140,1.2,13494090,56.1,108634090,3159,1024,48,9709,365,447,2026-05-09,2026-08-15 16:00:27
9,0,OLD,20247648,내 이름은,2026-04-15,13772500,0.4,-3261100,-19.1,1814767230,1545,-511,-24.9,203204,104,127,2026-05-09,2026-08-15 16:00:27
10,2,OLD,20261943,올 그린스,2026-05-06,11126200,0.4,4537400,68.9,45345750,1228,485,65.3,5847,120,147,2026-05-09,2026-08-15 16:00:27
