rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253852,퍼스트 라이드,2025-10-29,310048940,28.4,-323579300,-51.1,1150577080,34118,-48572,-58.7,138027,1151,4095,2025-10-30,2026-08-15 16:17:00
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,178564760,16.4,-118660390,-39.9,28019020680,17962,-19063,-51.5,2646662,651,2296,2025-10-30,2026-08-15 16:17:00
3,0,OLD,20257570,8번 출구,2025-10-22,87169090,8.0,-42695810,-32.9,2304215410,8861,-8107,-47.8,238282,582,1154,2025-10-30,2026-08-15 16:17:00
4,2,OLD,20228988,보스,2025-10-03,51443700,4.7,293430,0.6,23127016990,6382,-451,-6.6,2408111,452,671,2025-10-30,2026-08-15 16:17:00
5,0,OLD,20243561,어쩔수가없다,2025-09-24,46091300,4.2,-14161600,-23.5,28338417040,5147,-2442,-32.2,2898013,483,695,2025-10-30,2026-08-15 16:17:00
6,-2,OLD,20090284,코렐라인,2009-05-21,46256200,4.2,-36170500,-43.9,2472154600,4661,-6323,-57.6,329289,207,474,2025-10-30,2026-08-15 16:17:00
7,117,OLD,20257456,말할 수 없는 비밀: 마지막 챕터,2025-10-30,20361800,1.9,20355800,339263.3,22509800,3606,3605,360500,3845,158,310,2025-10-30,2026-08-15 16:17:00
8,1,OLD,20247429,세계의 주인,2025-10-22,30729440,2.8,-9504660,-23.6,442731920,3114,-2015,-39.3,47901,212,256,2025-10-30,2026-08-15 16:17:00
9,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,25616400,2.3,-21999600,-46.2,59854192440,2636,-3197,-54.8,5545443,316,378,2025-10-30,2026-08-15 16:17:00
10,2,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,22682950,2.1,-5411550,-19.3,2030706150,2342,-1238,-34.6,203606,250,315,2025-10-30,2026-08-15 16:17:00
