rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,1079629440,28.7,577370770,115,18622648660,108141,58256,116.8,1904759,1047,3929,2026-01-24,2026-08-11 11:44:21
2,0,OLD,20247457,신의악단,2025-12-31,569067940,15.1,311215040,120.7,5874083030,57760,31328,118.5,612334,811,1989,2026-01-24,2026-08-11 11:44:21
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,648875900,17.3,377467760,139.1,76113150250,50122,29432,142.3,6520012,772,1822,2026-01-24,2026-08-11 11:44:21
4,3,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,231017080,6.1,176114080,320.8,1939440580,25729,19550,316.4,217242,683,1340,2026-01-24,2026-08-11 11:44:21
5,-1,OLD,20249624,프로젝트 Y,2026-01-21,256604780,6.8,114919240,81.1,781367510,24718,10002,68,80420,800,2268,2026-01-24,2026-08-11 11:44:21
6,-1,OLD,20252432,주토피아 2,2025-11-26,200181240,5.3,110735480,123.8,81802359380,20176,11103,122.4,8499502,581,928,2026-01-24,2026-08-11 11:44:21
7,-1,OLD,20250188,하트맨,2026-01-14,142357270,3.8,81951270,135.7,2005120510,14353,7944,124,215366,613,1027,2026-01-24,2026-08-11 11:44:21
8,0,OLD,20040549,천공의 성 라퓨타,2004-04-30,118036760,3.1,69393060,142.7,496261550,11062,6221,128.5,57514,416,608,2026-01-24,2026-08-11 11:44:21
9,1,OLD,20259552,시라트,2026-01-21,50190450,1.3,9275760,22.7,183023160,5061,961,23.4,18546,195,248,2026-01-24,2026-08-11 11:44:21
10,11,OLD,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,43255800,1.2,38792900,869.2,253945800,4935,4381,790.8,28570,210,297,2026-01-24,2026-08-11 11:44:21
