rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,1297081510,55.2,-720265650,-35.7,27228804570,125432,-83973,-40.1,2503928,1773,6887,2026-05-28,2026-08-15 15:58:41
2,0,OLD,20263030,백룸,2026-05-27,362902140,15.5,-164931750,-31.2,898506030,33233,-20870,-38.6,87864,716,1691,2026-05-28,2026-08-15 15:58:41
3,0,OLD,20259626,마이클,2026-05-13,193972910,8.3,-145235120,-42.8,13989113510,18579,-15908,-46.1,1258249,750,1805,2026-05-28,2026-08-15 15:58:41
4,0,OLD,20258236,만달로리안과 그로구,2026-05-27,142624350,6.1,-147580180,-50.9,456924880,12037,-14205,-54.1,39671,714,1720,2026-05-28,2026-08-15 15:58:41
5,0,NEW,20261766,상자 속의 양,2026-06-10,48672000,2.1,48672000,100,48672000,5408,5408,100,5408,32,32,2026-05-28,2026-08-15 15:58:41
6,0,NEW,20263521,카드캡터 체리 극장판,2026-05-28,47883110,2.0,47883110,100,47883110,4456,4456,100,4456,162,238,2026-05-28,2026-08-15 15:58:41
7,-2,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,38536350,1.6,-14448350,-27.3,15932660240,3695,-1638,-30.7,1573425,291,424,2026-05-28,2026-08-15 15:58:41
8,-2,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,25996800,1.1,-7741300,-22.9,402688200,2275,-1258,-35.6,35204,139,171,2026-05-28,2026-08-15 15:58:41
9,0,NEW,20248252,와일드 씽,2026-06-03,17897000,0.8,17897000,100,46040000,1988,1988,100,5077,10,10,2026-05-28,2026-08-15 15:58:41
10,-2,OLD,20258837,뒷자리에 태워줘,2026-05-27,14032650,0.6,-5652250,-28.7,50491750,1634,-411,-20.1,5308,142,191,2026-05-28,2026-08-15 15:58:41
