rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,2,OLD,20243561,어쩔수가없다,2025-09-24,2645125060,61.3,2475271060,1457.3,2916047760,331495,316667,2135.6,354648,2114,7378,2025-09-24,2026-08-15 16:18:00
2,0,NEW,20256757,극장판 체인소 맨: 레제편,2025-09-24,917580340,21.3,917580340,100,918858340,108722,108722,100,108864,829,2557,2025-09-24,2026-08-15 16:18:00
3,-2,OLD,20242964,얼굴,2025-09-11,198021040,4.6,-54426920,-21.6,8263432920,25216,-217,-0.9,802530,773,1514,2025-09-24,2026-08-15 16:18:00
4,-2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,195875500,4.5,-27629870,-12.4,52786629710,23432,3532,17.7,4864089,601,1078,2025-09-24,2026-08-15 16:18:00
5,1,OLD,20030047,모노노케 히메,2003-04-25,45547300,1.1,-7044500,-13.4,1807701280,5349,288,5.7,144101,288,326,2025-09-24,2026-08-15 16:18:00
6,3,OLD,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,30986300,0.7,-3887200,-11.1,612486900,4000,661,19.8,57704,216,298,2025-09-24,2026-08-15 16:18:00
7,-3,OLD,20254501,F1 더 무비,2025-06-25,25165200,0.6,-14133700,-36,54274965470,3622,-1957,-35.1,5124618,183,207,2025-09-24,2026-08-15 16:18:00
8,0,NEW,20257229,파르테노페,2025-09-24,9626500,0.2,9626500,100,10904500,1228,1228,100,1370,50,53,2025-09-24,2026-08-15 16:18:00
9,2,OLD,20241941,좀비딸,2025-07-30,7721600,0.2,-10636000,-57.9,52978731590,1114,-1554,-58.2,5618146,75,81,2025-09-24,2026-08-15 16:18:00
10,33,OLD,20257586,2016 방탄소년단 라이브 화양연화 온 스테이지 : 에필로그 리마스터링,2025-09-23,25796060,0.6,22046060,587.9,29546060,1082,932,621.3,1232,95,157,2025-09-24,2026-08-15 16:18:00
