rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242964,얼굴,2025-09-11,950715130,27.9,-241187050,-20.2,7520947940,90696,-22439,-19.8,722863,1075,3861,2025-09-21,2026-08-15 16:18:02
2,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,873262500,25.6,-202386620,-18.8,52143993270,78016,-16603,-17.5,4800772,1067,3149,2025-09-21,2026-08-15 16:18:02
3,0,OLD,20030047,모노노케 히메,2003-04-25,186913210,5.5,-53232540,-22.2,1656825620,16701,-4894,-22.7,128716,578,966,2025-09-21,2026-08-15 16:18:02
4,1,OLD,20254501,F1 더 무비,2025-06-25,96303680,2.8,-22165120,-18.7,54176106150,13646,-3149,-18.7,5110572,540,851,2025-09-21,2026-08-15 16:18:02
5,-1,OLD,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,143152700,4.2,-42614400,-22.9,508094100,13277,-3974,-23,46721,271,641,2025-09-21,2026-08-15 16:18:02
6,0,OLD,20245485,귀시,2025-09-17,122757840,3.6,-25720080,-17.3,556029910,11868,-2601,-18,55070,608,1062,2025-09-21,2026-08-15 16:18:02
7,2,OLD,20233039,살인자 리포트,2025-09-05,77984280,2.3,-22459120,-22.4,3524108780,7557,-2037,-21.2,351946,536,868,2025-09-21,2026-08-15 16:18:02
8,-1,OLD,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,178996600,5.3,-85757900,-32.4,770762300,7247,-3411,-32,31282,160,373,2025-09-21,2026-08-15 16:18:02
9,1,OLD,20241941,좀비딸,2025-07-30,45131380,1.3,-3742920,-7.7,52932207590,6474,-567,-8.1,5611484,385,502,2025-09-21,2026-08-15 16:18:02
10,-2,OLD,20256702,컨저링: 마지막 의식,2025-09-03,71019800,2.1,-36317800,-33.8,4332079290,6444,-3249,-33.5,410827,422,563,2025-09-21,2026-08-15 16:18:02
