rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20255381,위키드: 포 굿,2025-11-19,837495440,42.3,297500620,55.1,2492909020,77314,24839,47.3,238619,1653,5642,2025-11-21,2026-08-15 16:16:44
2,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,508239070,25.7,161125060,46.4,7777353030,53165,16155,43.7,819975,887,2619,2025-11-21,2026-08-15 16:16:44
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,133466540,6.7,36269960,37.3,34001867910,13136,3044,30.2,3226437,628,1119,2025-11-21,2026-08-15 16:16:44
4,0,OLD,20257161,국보,2025-11-19,91689980,4.6,30897480,50.8,293644920,9700,2954,43.8,30630,483,799,2025-11-21,2026-08-15 16:16:44
5,0,OLD,20243405,나혼자 프린스,2025-11-19,61057850,3.1,17356950,39.7,166433250,6816,1690,33,19165,536,1062,2025-11-21,2026-08-15 16:16:44
6,0,NEW,20124315,엔드 오브 에반게리온,2024-01-17,61467500,3.1,61467500,100,395511836,5696,5696,100,38428,116,200,2025-11-21,2026-08-15 16:16:44
7,-1,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,55371250,2.8,17770040,47.3,3970845360,5672,1744,44.4,390398,437,661,2025-11-21,2026-08-15 16:16:44
8,-1,OLD,20253852,퍼스트 라이드,2025-10-29,42624600,2.2,10183600,31.4,6637783940,4810,910,23.3,719053,336,471,2025-11-21,2026-08-15 16:16:44
9,3,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,17600500,0.9,6658590,60.9,60773665440,1737,603,53.2,5636347,136,153,2025-11-21,2026-08-15 16:16:44
10,-1,OLD,20247429,세계의 주인,2025-10-22,15000640,0.8,2239340,17.5,1121339890,1463,90,6.6,116178,105,136,2025-11-21,2026-08-15 16:16:44
