rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,436879480,27.8,-121603330,-21.8,44371360350,41176,-7556,-15.5,4101707,1268,3809,2025-09-10,2026-08-15 16:18:47
2,0,OLD,20233039,살인자 리포트,2025-09-05,185781790,11.8,-25642160,-12.1,2093998060,18792,-2606,-12.2,213619,741,1798,2025-09-10,2026-08-15 16:18:47
3,1,OLD,20254501,F1 더 무비,2025-06-25,123804950,7.9,23455010,23.4,52998026480,16125,6392,65.7,4949337,634,1226,2025-09-10,2026-08-15 16:18:47
4,-1,OLD,20256702,컨저링: 마지막 의식,2025-09-03,154014470,9.8,-11242930,-6.8,2911915610,14507,-900,-5.8,281465,700,1529,2025-09-10,2026-08-15 16:18:47
5,0,NEW,20247245,홈캠,2025-09-10,108178400,6.9,108178400,100,119461400,13306,13306,100,14709,260,894,2025-09-10,2026-08-15 16:18:47
6,0,NEW,20030047,모노노케 히메,2003-04-25,171259500,10.9,171259500,100,186865500,9939,9939,100,11158,26,114,2025-09-10,2026-08-15 16:18:47
7,-2,OLD,20241941,좀비딸,2025-07-30,69341200,4.4,-5400600,-7.2,52306573590,9807,1863,23.5,5521348,625,1062,2025-09-10,2026-08-15 16:18:47
8,24,OLD,20257083,건국전쟁2 ,2025-09-10,32634900,2.1,31114900,2047,39879400,3405,3253,2140.1,4154,379,693,2025-09-10,2026-08-15 16:18:47
9,0,NEW,20240206,전력질주,2025-09-10,23071700,1.5,23071700,100,41764600,3229,3229,100,5042,168,441,2025-09-10,2026-08-15 16:18:47
10,0,NEW,19950366,토이 스토리 ,1995-12-30,27860200,1.8,27860200,100,39211278,2950,2950,100,4282,54,95,2025-09-10,2026-08-15 16:18:47
