rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,655595720,52.2,-96691550,-12.9,8951683680,64686,-8943,-12.1,862316,1312,4589,2026-04-14,2026-08-11 11:43:33
2,0,OLD,20242837,왕과 사는 남자,2026-02-04,215149460,17.1,-9262870,-4.1,158738537210,23854,48,0.2,16444882,957,2823,2026-04-14,2026-08-11 11:43:33
3,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,238224110,19.0,-28105560,-10.6,23525846030,21035,-2637,-11.1,2086817,1083,2704,2026-04-14,2026-08-11 11:43:33
4,5,OLD,20247648,내 이름은,2026-04-15,17505000,1.4,10215000,140.1,79821000,1945,1216,166.8,8320,10,10,2026-04-14,2026-08-11 11:43:33
5,-1,OLD,20262343,크라임 101,2026-04-08,10339850,0.8,2264270,28,125301070,1878,579,44.6,17746,158,294,2026-04-14,2026-08-11 11:43:33
6,-1,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,12706270,1.0,2646220,26.3,793005470,1472,357,32,78787,253,298,2026-04-14,2026-08-11 11:43:33
7,-1,OLD,20192680,끝장수사,2026-04-02,9973500,0.8,362830,3.8,787952650,1107,37,3.5,85189,250,315,2026-04-14,2026-08-11 11:43:33
8,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,12356000,1.0,632500,5.4,62737691150,949,21,2.3,5803704,68,102,2026-04-14,2026-08-11 11:43:33
9,-1,OLD,20261622,위 리브 인 타임,2026-04-08,7354350,0.6,-1554500,-17.4,177595150,763,-158,-17.2,22915,179,284,2026-04-14,2026-08-11 11:43:33
10,2,OLD,20259598,두 검사,2026-04-01,5365270,0.4,1173100,28,99909940,573,116,25.4,10800,35,39,2026-04-14,2026-08-11 11:43:33
