rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,10,OLD,20250655,디스클로저 데이,2026-06-10,583986980,31.2,571371980,4529.3,596601980,56083,55236,6521.4,56930,1072,2962,2026-06-10,2026-08-15 15:58:31
2,-1,OLD,20252402,군체,2026-05-21,436806660,23.3,-9916890,-2.2,51546049970,47224,2822,6.4,4871193,1227,4223,2026-06-10,2026-08-15 15:58:31
3,-1,OLD,20248252,와일드 씽,2026-06-03,282672990,15.1,406570,0.1,6146143890,32253,1974,6.5,637946,910,2754,2026-06-10,2026-08-15 15:58:31
4,-1,OLD,20263030,백룸,2026-05-27,169899810,9.1,1061270,0.6,9024099000,17742,1589,9.8,851356,732,1668,2026-06-10,2026-08-15 15:58:31
5,0,NEW,20261766,상자 속의 양,2026-06-10,75124700,4.0,75124700,100,182805500,8751,8751,100,20229,456,745,2026-06-10,2026-08-15 15:58:31
6,-2,OLD,20259626,마이클,2026-05-13,41377090,2.2,-25897280,-38.5,17146530450,4336,-2401,-35.6,1557439,363,471,2026-06-10,2026-08-15 15:58:31
7,6,OLD,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,90436000,4.8,75302000,497.6,649000000,3932,3274,497.6,28218,64,123,2026-06-10,2026-08-15 15:58:31
8,0,NEW,20163018,싱 스트리트,2016-05-19,25440600,1.4,25440600,100,4600534872,3089,3089,100,578687,137,162,2026-06-10,2026-08-15 15:58:31
9,0,NEW,20264226,쏜애플 '나의 세기' 익스텐디드 플레이 필름, ,24000000,1.3,24000000,100,24000000,2000,2000,100,2000,29,60,2026-06-10,2026-08-15 15:58:31
10,-5,OLD,20258236,만달로리안과 그로구,2026-05-27,17566790,0.9,-6178680,-26,2402604850,1797,-575,-24.2,197964,123,154,2026-06-10,2026-08-15 15:58:31
