rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20247457,신의악단,2025-12-31,634649070,23.4,78264770,14.1,8906514520,65768,7636,13.1,934384,893,2139,2026-02-01,2026-08-11 11:44:15
2,-1,OLD,20249255,만약에 우리,2025-12-31,639680650,23.6,-141958650,-18.2,22674101010,63941,-15011,-19,2322845,923,3249,2026-02-01,2026-08-11 11:44:15
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,311428270,11.5,-64885320,-17.2,78107249090,24485,-5285,-17.8,6679886,614,1215,2026-02-01,2026-08-11 11:44:15
4,1,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,148545450,5.5,12234090,9,2634645920,16242,1062,7,294430,515,770,2026-02-01,2026-08-11 11:44:15
5,1,OLD,20252432,주토피아 2,2025-11-26,118784650,4.4,-7825720,-6.2,82463598120,11991,-952,-7.4,8568220,487,668,2026-02-01,2026-08-11 11:44:15
6,-2,OLD,20250644,직장상사 길들이기,2026-01-28,111888450,4.1,-38936390,-25.8,519878660,11250,-4041,-26.4,55651,641,1267,2026-02-01,2026-08-11 11:44:15
7,1,OLD,20247690,시스터,2026-01-28,88880740,3.3,-17588500,-16.5,390083950,9640,-1848,-16.1,45046,586,1206,2026-02-01,2026-08-11 11:44:15
8,-1,OLD,20250686,하우스메이드,2026-01-28,89171680,3.3,-26158630,-22.7,421420420,9199,-2961,-24.4,46458,540,925,2026-02-01,2026-08-11 11:44:15
9,1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,84006700,3.1,9876400,13.3,12564717909,8325,966,13.1,1246925,167,276,2026-02-01,2026-08-11 11:44:15
10,3,OLD,20250563,정글비트 2,2026-01-29,38360070,1.4,265970,0.7,106841570,4359,-127,-2.8,12813,309,353,2026-02-01,2026-08-11 11:44:15
