rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,481899310,29.8,-24633610,-4.9,12194364000,49896,-2791,-5.3,1257431,984,3381,2026-01-15,2026-08-15 16:12:51
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,306651740,19.0,-26613120,-8,72119437830,25551,-2829,-10,6201794,1047,2324,2026-01-15,2026-08-15 16:12:51
3,0,OLD,20250188,하트맨,2026-01-14,160010350,9.9,-79352200,-33.2,466865200,17810,-8875,-33.3,50997,809,2641,2026-01-15,2026-08-15 16:12:51
4,1,OLD,20247457,신의악단,2025-12-31,148461860,9.2,31247310,26.7,3029050900,15898,3344,26.6,321042,579,1060,2026-01-15,2026-08-15 16:12:51
5,-1,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,124912060,7.7,-78950870,-38.7,407874850,14546,-8884,-37.9,45781,709,1147,2026-01-15,2026-08-15 16:12:51
6,0,OLD,20252432,주토피아 2,2025-11-26,109892380,6.8,-4233510,-3.7,80514036540,11767,-508,-4.1,8367564,625,1166,2026-01-15,2026-08-15 16:12:51
7,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,49963180,3.1,-3839620,-7.1,7815757760,5237,-368,-6.6,807882,384,575,2026-01-15,2026-08-15 16:12:51
8,0,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,32156500,2.0,-40102300,-55.5,51415683905,2331,-2959,-55.9,4911198,57,138,2026-01-15,2026-08-15 16:12:51
9,1,OLD,20246546,보이,2026-01-14,17515500,1.1,-4595420,-20.8,52968420,2185,-580,-21,6351,144,182,2026-01-15,2026-08-15 16:12:51
10,1,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,17677600,1.1,-729300,-4,4404471730,1894,-90,-4.5,463808,189,206,2026-01-15,2026-08-15 16:12:51
