rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20233219,호프,2026-07-15,4405144440,64.7,-1335964080,-23.3,23734843700,397003,-115171,-22.5,2129629,2334,8399,2026-07-19,2026-08-15 15:57:47
2,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,891152580,13.1,-117823780,-11.7,3889191470,85957,-10227,-10.6,374688,1039,2902,2026-07-19,2026-08-15 15:57:47
3,0,OLD,20259946,모아나,2026-07-08,518125570,7.6,-69070830,-11.8,8384202970,49965,-6067,-10.8,772087,846,1503,2026-07-19,2026-08-15 15:57:47
4,0,OLD,20259781,토이 스토리 5,2026-06-17,370677140,5.4,-33977140,-8.4,28340507250,34777,-2380,-6.4,2750165,596,926,2026-07-19,2026-08-15 15:57:47
5,1,OLD,20262902,다윗,2026-07-10,214691500,3.2,11836250,5.8,1578117870,21569,1293,6.4,159750,418,521,2026-07-19,2026-08-15 15:57:47
6,-1,OLD,20242402,눈동자,2026-06-24,215820980,3.2,-53716320,-19.9,14754276780,19890,-4938,-19.9,1431208,577,858,2026-07-19,2026-08-15 15:57:47
7,0,OLD,20252402,군체,2026-05-21,20615900,0.3,-12758500,-38.2,62597404900,1846,-1104,-37.4,5941132,113,124,2026-07-19,2026-08-15 15:57:47
8,1,OLD,20263530,마티 슈프림,2026-07-01,21355450,0.3,-6823200,-24.2,1261846280,1730,-356,-17.1,117083,69,76,2026-07-19,2026-08-15 15:57:47
9,-1,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,16829600,0.2,-5647650,-25.1,626832450,1679,-778,-31.7,65736,83,100,2026-07-19,2026-08-15 15:57:47
10,0,OLD,20264718,블리치 천년혈전 편 : 화진담,2026-07-04,12498000,0.2,-3474000,-21.8,186719000,977,-235,-19.4,13980,9,10,2026-07-19,2026-08-15 15:57:47
