rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,2732284910,45.1,1435968290,110.8,10707165420,283280,141818,100.3,1110679,1847,6853,2026-05-05,2026-08-15 16:00:55
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,1270274500,21.0,310623750,32.4,9454142790,124686,26276,26.7,959115,1199,4038,2026-05-05,2026-08-15 16:00:55
3,0,OLD,20254121,살목지,2026-04-08,1105314490,18.2,212910670,23.9,29037687810,108212,16275,17.7,2836174,1233,3333,2026-05-05,2026-08-15 16:00:55
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,357831060,5.9,64004850,21.8,30642416720,30809,4560,17.4,2706643,496,708,2026-05-05,2026-08-15 16:00:55
5,0,OLD,20240532,짱구,2026-04-22,188177010,3.1,39046470,26.2,3235468370,19000,3377,21.6,333124,505,754,2026-05-05,2026-08-15 16:00:55
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,131301150,2.2,31671780,31.8,162211353600,13309,2585,24.1,16803533,350,455,2026-05-05,2026-08-15 16:00:55
7,0,OLD,20262685,란 12.3,2026-04-22,86380500,1.4,21718700,33.6,2148429000,8889,2072,30.4,214804,268,330,2026-05-05,2026-08-15 16:00:55
8,1,OLD,20263327,사랑의 하츄핑 특별판,2026-05-01,31415900,0.5,17635200,128,117416360,3284,1788,119.5,12323,254,299,2026-05-05,2026-08-15 16:00:55
9,2,OLD,20262906,극장판 반짝반짝 달님이: 싱어롱 파티,2026-05-01,22656650,0.4,11928850,111.2,89495750,2342,1119,91.5,9515,169,238,2026-05-05,2026-08-15 16:00:55
10,-2,OLD,20247648,내 이름은,2026-04-15,19394600,0.3,-2295700,-10.6,1754402180,2073,-147,-6.6,196266,140,165,2026-05-05,2026-08-15 16:00:55
