rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,1693017460,63.9,-85346730,-4.8,23667714250,145797,-6444,-4.2,2043456,2280,6935,2025-12-23,2026-08-15 16:14:18
2,0,OLD,20252432,주토피아 2,2025-11-26,621352310,23.4,-8207300,-1.3,62323887770,66369,-619,-0.9,6467434,1181,3716,2025-12-23,2026-08-15 16:14:18
3,0,OLD,20249326,윗집 사람들,2025-12-03,73589560,2.8,2298160,3.2,5015641900,7687,264,3.6,519195,513,885,2025-12-23,2026-08-15 16:14:18
4,1,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,31727100,1.2,9922500,45.5,1246454100,4109,1329,47.8,143699,249,281,2025-12-23,2026-08-15 16:14:18
5,-1,OLD,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,30349900,1.1,2839080,10.3,3520836440,3128,298,10.5,346303,234,276,2025-12-23,2026-08-15 16:14:18
6,6,OLD,20233259,정보원,2025-12-03,19731600,0.7,12035100,156.4,1506350400,2343,1398,147.9,164664,50,55,2025-12-23,2026-08-15 16:14:18
7,2,OLD,20253906,프레디의 피자가게 2,2025-12-03,19700100,0.7,561900,2.9,2160425320,2015,1,0,219487,165,222,2025-12-23,2026-08-15 16:14:18
8,0,OLD,20255381,위키드: 포 굿,2025-11-19,18011400,0.7,-1889200,-9.5,9722673590,1877,-335,-15.1,952019,90,106,2025-12-23,2026-08-15 16:14:18
9,5,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,16762500,0.6,9491320,130.5,35992555280,1644,908,123.4,3424467,55,63,2025-12-23,2026-08-15 16:14:18
10,1,OLD,20257161,국보,2025-11-19,12403450,0.5,2532850,25.7,1729988070,1302,250,23.8,182970,48,53,2025-12-23,2026-08-15 16:14:18
